group	feature	mean	var	cv	zero_prop
scdrs_N	2_178516462_178521183	0.0016666667	0.0016639094	24.474625	0.9983333333333333
scdrs_N	2_179050086_179101692	0.005	0.004975008	14.106748	0.995
scdrs_N	2_179264790_179273831	0.0	0.0	0.0	1.0
scdrs_N	2_179285707_179441982	0.01	0.009899978	9.949863	0.99
scdrs_N	2_179861505_179944876	0.013333334	0.013155613	8.602344	0.9866666666666667
scdrs_N	2_180007113_180571712	0.011666667	0.011530516	9.2040205	0.9883333333333333
scdrs_N	2_180916939_180967248	0.0	0.0	0.0	1.0
scdrs_N	2_181409321_181422154	0.0	0.0	0.0	1.0
scdrs_N	2_181425749_181457202	0.0	0.0	0.0	1.0
scdrs_N	2_181536187_181536676	0.005	0.0049750227	14.106769	0.995
scdrs_N	2_181680876_181683113	0.0	0.0	0.0	1.0
scdrs_N	2_181685707_181690380	0.0	0.0	0.0	1.0
scdrs_N	2_181693415_181887851	0.0033333334	0.003322198	17.291553	0.9966666666666667
scdrs_N	2_181891663_181891833	0.0	0.0	0.0	1.0
scdrs_N	2_181930738_181954241	0.006666667	0.006622196	12.206532	0.9933333333333333
scdrs_N	2_182131398_182140036	0.0	0.0	0.0	1.0
scdrs_N	2_182523192_182716041	0.02	0.019599922	6.999986	0.98
scdrs_N	2_182794464_182833275	0.0	0.0	0.0	1.0
scdrs_N	2_182867162_182909115	0.023333333	0.022788968	6.4697204	0.9766666666666667
scdrs_N	2_183038858_183078559	0.0	0.0	0.0	1.0
scdrs_N	2_183108519_183117513	0.0	0.0	0.0	1.0
scdrs_N	2_183161680_183214319	0.018333333	0.017997216	7.3174753	0.9816666666666667
scdrs_N	2_183215400_183904529	0.041666668	0.046596944	5.180718	0.9616666666666667
scdrs_N	2_183949112_184593577	0.018333333	0.017997153	7.3174624	0.9816666666666667
scdrs_N	2_184939492_185719874	0.096666664	0.09732281	3.2272348	0.9083333333333333
scdrs_N	2_185833290_186032891	0.086666666	0.09582224	3.5717502	0.9216666666666666
scdrs_N	2_186083233_186354570	0.075	0.072708614	3.5952713	0.9266666666666666
scdrs_N	2_186356773_186486156	0.061666667	0.061197553	4.01159	0.94
scdrs_N	2_186509363_186590065	0.05	0.04750021	4.3589087	0.95
scdrs_N	2_186765965_186827835	0.0033333334	0.0033222036	17.291567	0.9966666666666667
scdrs_N	2_186849208_187003220	0.0033333334	0.0033222104	17.291586	0.9966666666666667
scdrs_N	2_187565760_187712816	0.018333333	0.017997162	7.317464	0.9816666666666667
scdrs_N	2_188595931_188734155	0.006666667	0.009955458	14.966556	0.995
scdrs_N	2_188790104_188974320	0.036666665	0.035322424	5.1257076	0.9633333333333334
scdrs_N	2_189012746_189031896	0.0	0.0	0.0	1.0
scdrs_N	2_189179879_189441433	0.038333334	0.046863604	5.647305	0.9666666666666667
scdrs_N	2_189475565_189560579	0.02	0.01959991	6.9999847	0.98
scdrs_N	2_189583758_189661385	0.008333334	0.008263887	10.90871	0.9916666666666667
scdrs_N	2_189670831_189674290	0.016666668	0.016388854	7.681137	0.9833333333333333
scdrs_N	2_189765556_189770323	0.021666666	0.027863763	7.704204	0.9816666666666667
scdrs_N	2_189877629_189879609	0.0	0.0	0.0	1.0
scdrs_N	2_190371665_190408355	0.0033333334	0.003322202	17.291563	0.9966666666666667
scdrs_N	2_190534722_190534855	0.0	0.0	0.0	1.0
scdrs_N	2_190568102_190646746	0.245	0.23497586	1.9785432	0.78
scdrs_N	2_190708716_190880797	0.011666667	0.011530518	9.204021	0.9883333333333333
scdrs_N	2_191020960_191029576	0.01	0.009899978	9.949863	0.99
scdrs_N	2_191151596_191229165	0.015	0.014775058	8.103514	0.985
scdrs_N	2_191425389_191678068	0.013333334	0.013155588	8.602336	0.9866666666666667
scdrs_N	2_191696659_191793425	0.046666667	0.047822494	4.6860757	0.955
scdrs_N	2_191820250_191834302	0.0033333334	0.003322209	17.291582	0.9966666666666667
scdrs_N	2_192195709_192629919	0.006666667	0.0066222018	12.206536	0.9933333333333333
scdrs_N	2_192645706_192749845	0.0	0.0	0.0	1.0
scdrs_N	2_192776899_193898367	0.048333332	0.04933081	4.5952845	0.9533333333333334
scdrs_N	2_193899394_194344269	0.071666665	0.07319715	3.7751124	0.9316666666666666
scdrs_N	2_194419645_194730595	0.015	0.014775019	8.103502	0.985
scdrs_N	2_194761435_195003711	0.013333334	0.013155582	8.602334	0.9866666666666667
scdrs_N	2_195026370_195448532	0.021666666	0.024530392	7.228699	0.98
scdrs_N	2_195515699_195533035	0.0033333334	0.0033222062	17.291574	0.9966666666666667
scdrs_N	2_195538681_195569628	0.0033333334	0.0033221997	17.291557	0.9966666666666667
scdrs_N	2_195572970_195575977	0.0	0.0	0.0	1.0
scdrs_N	2_195737702_195737703	0.0	0.0	0.0	1.0
scdrs_N	2_196068812_196133566	0.005	0.004975006	14.106745	0.995
scdrs_N	2_196176503_196189099	0.0	0.0	0.0	1.0
scdrs_N	2_196593692_196638422	0.0	0.0	0.0	1.0
scdrs_N	2_196639497_196639554	0.0	0.0	0.0	1.0
scdrs_N	2_196799725_196805002	0.0	0.0	0.0	1.0
scdrs_N	2_196810276_196833004	0.008333334	0.008263895	10.908716	0.9916666666666667
scdrs_N	2_196927796_196967017	0.011666667	0.0148639055	10.450082	0.99
scdrs_N	2_197311173_197311393	0.005	0.0049750186	14.106763	0.995
scdrs_N	2_197312740_197389784	0.06666667	0.06555538	3.8405678	0.935
scdrs_N	2_197435091_197453423	0.013333334	0.013155588	8.602336	0.9866666666666667
scdrs_N	2_197475308_197486581	0.031666666	0.030663732	5.529809	0.9683333333333334
scdrs_N	2_197553699_197568224	0.016666668	0.016388917	7.6811523	0.9833333333333333
scdrs_N	2_197676045_197693106	0.0033333334	0.0033222053	17.291573	0.9966666666666667
scdrs_N	2_197786762_197804702	0.0	0.0	0.0	1.0
scdrs_N	2_198772356_198882573	0.0	0.0	0.0	1.0
scdrs_N	2_199071791_199269500	0.0	0.0	0.0	1.0
scdrs_N	2_199476935_199608068	0.006666667	0.006622177	12.206514	0.9933333333333333
scdrs_N	2_199659132_199760544	0.038333334	0.04019699	5.230222	0.9633333333333334
scdrs_N	2_199851173_199911256	0.005	0.004974998	14.106733	0.995
scdrs_N	2_200008540_200305881	0.011666667	0.011530494	9.204012	0.9883333333333333
scdrs_N	2_200482263_200488952	0.01	0.009899996	9.949873	0.99
scdrs_N	2_200583782_200585868	0.011666667	0.011530474	9.204004	0.9883333333333333
scdrs_N	2_200677064_200712305	0.018333333	0.017997071	7.3174453	0.9816666666666667
scdrs_N	2_200735177_200780495	0.0	0.0	0.0	1.0
scdrs_N	2_200827338_200853009	0.01	0.009900002	9.949876	0.99
scdrs_N	2_200864744_200870907	0.0033333334	0.0033221988	17.291555	0.9966666666666667
scdrs_N	2_200889303_200889327	0.0	0.0	0.0	1.0
scdrs_N	2_200903930_200908973	0.008333334	0.008263902	10.90872	0.9916666666666667
scdrs_N	2_201085750_201101382	0.015	0.014775028	8.103505	0.985
scdrs_N	2_201103136_201116104	0.018333333	0.021330312	7.96631	0.9833333333333333
scdrs_N	2_201176687_201182881	0.005	0.004975026	14.106773	0.995
scdrs_N	2_201229406_201233443	0.0	0.0	0.0	1.0
scdrs_N	2_201287711_201288271	0.0	0.0	0.0	1.0
scdrs_N	2_201357398_201377207	0.011666667	0.0115305325	9.204027	0.9883333333333333
scdrs_N	2_201480846_201487425	0.013333334	0.013155633	8.60235	0.9866666666666667
scdrs_N	2_201619178_201620184	0.006666667	0.006622183	12.206519	0.9933333333333333
scdrs_N	2_201643570_201644870	0.008333334	0.008263878	10.908705	0.9916666666666667
scdrs_N	2_201698694_201700554	0.016666668	0.016388904	7.681149	0.9833333333333333
scdrs_N	2_201781189_201790461	0.0	0.0	0.0	1.0
scdrs_N	2_201895550_202032770	0.013333334	0.016488845	9.630667	0.9883333333333333
scdrs_N	2_202033537_202034587	0.0	0.0	0.0	1.0
scdrs_N	2_202038445_202073289	0.0	0.0	0.0	1.0
scdrs_N	2_202205203_202206180	0.0033333334	0.0033222125	17.291592	0.9966666666666667
scdrs_N	2_202238608_202265716	0.011666667	0.01153046	9.203999	0.9883333333333333
scdrs_N	2_202303666_202336739	0.023333333	0.022788977	6.469722	0.9766666666666667
scdrs_N	2_202337200_202374932	0.018333333	0.017997114	7.3174543	0.9816666666666667
scdrs_N	2_202375604_202376936	0.005	0.0049750097	14.1067505	0.995
scdrs_N	2_202567751_202635188	0.031666666	0.030663665	5.5298038	0.9683333333333334
scdrs_N	2_202769757_202773150	0.0033333334	0.0033222032	17.291567	0.9966666666666667
scdrs_N	2_202871985_202874782	0.008333334	0.008263899	10.908718	0.9916666666666667
scdrs_N	2_203014798_203014879	0.0	0.0	0.0	1.0
scdrs_N	2_203226378_203238940	0.036666665	0.038655728	5.3621073	0.965
scdrs_N	2_203305611_203328219	0.10166667	0.09799778	3.0791407	0.9016666666666666
scdrs_N	2_203535410_203706475	0.061666667	0.0678642	4.2244473	0.9433333333333334
scdrs_N	2_203738912_203867786	0.033333335	0.03555556	5.6568546	0.9683333333333334
scdrs_N	2_203873960_203936748	0.008333334	0.008263892	10.908713	0.9916666666666667
scdrs_N	2_203961577_204090457	0.005	0.004975017	14.106761	0.995
scdrs_N	2_204109849_204228137	0.0033333334	0.00332222	17.29161	0.9966666666666667
scdrs_N	2_204234985_204470076	0.0	0.0	0.0	1.0
scdrs_N	2_204473837_204475356	0.0	0.0	0.0	1.0
scdrs_N	2_204507672_204545793	0.0	0.0	0.0	1.0
scdrs_N	2_205620162_205681990	0.0	0.0	0.0	1.0
scdrs_N	2_205798133_205989585	0.016666668	0.01638895	7.6811595	0.9833333333333333
scdrs_N	2_206086564_206114817	0.15666667	0.14878847	2.4621131	0.8516666666666667
scdrs_N	2_206162928_206175316	0.065	0.07077562	4.092875	0.94
scdrs_N	2_206218047_206274663	0.028333334	0.030864038	6.200528	0.9733333333333334
scdrs_N	2_206314428_206443539	0.035	0.033775102	5.2508583	0.965
scdrs_N	2_206621130_206640073	0.0033333334	0.0033222113	17.291588	0.9966666666666667
scdrs_N	2_206641282_206642412	0.0	0.0	0.0	1.0
scdrs_N	2_206649011_206651621	0.0	0.0	0.0	1.0
scdrs_N	2_206718396_206737763	0.0	0.0	0.0	1.0
scdrs_N	2_206792509_206821190	0.043333333	0.05145507	5.234702	0.9616666666666667
scdrs_N	2_206822294_206866795	0.008333334	0.008263889	10.908711	0.9916666666666667
scdrs_N	2_206868289_206939554	0.03	0.045766793	7.1310587	0.9783333333333334
scdrs_N	2_206969474_207074137	0.006666667	0.006622184	12.206521	0.9933333333333333
scdrs_N	2_207167267_207173634	0.0	0.0	0.0	1.0
scdrs_N	2_207237875_207239650	0.0	0.0	0.0	1.0
scdrs_N	2_207625928_207662375	0.006666667	0.009955492	14.966581	0.995
scdrs_N	2_207667024_207711540	0.023333333	0.022788938	6.4697165	0.9766666666666667
scdrs_N	2_207761839_207762586	0.011666667	0.01486383	10.450055	0.99
scdrs_N	2_207769563_207821288	0.015	0.014775044	8.10351	0.985
scdrs_N	2_208025560_208121607	0.015	0.014775025	8.103504	0.985
scdrs_N	2_208124501_208128137	0.021666666	0.021197136	6.7196474	0.9783333333333334
scdrs_N	2_208129830_208142573	0.013333334	0.013155603	8.602341	0.9866666666666667
scdrs_N	2_208146168_208160740	0.021666666	0.021197053	6.7196345	0.9783333333333334
scdrs_N	2_208163576_208165343	0.026666667	0.025955712	6.041541	0.9733333333333334
scdrs_N	2_208190073_208236227	0.046666667	0.04448911	4.519809	0.9533333333333334
scdrs_N	2_208266074_208266267	0.0	0.0	0.0	1.0
scdrs_N	2_208358751_208359714	0.018333333	0.01799715	7.3174615	0.9816666666666667
scdrs_N	2_208854503_209424058	0.036666665	0.03532239	5.1257052	0.9633333333333334
scdrs_N	2_209734118_209771993	0.008333334	0.008263871	10.9087	0.9916666666666667
scdrs_N	2_209999300_210002565	0.0	0.0	0.0	1.0
scdrs_N	2_210171383_210187939	0.07333333	0.067956015	3.5547786	0.9266666666666666
scdrs_N	2_210225491_210290150	0.026666667	0.02595571	6.041541	0.9733333333333334
scdrs_N	2_210315190_210324759	0.0	0.0	0.0	1.0
scdrs_N	2_210477652_210477682	0.005	0.004975011	14.106752	0.995
scdrs_N	2_210679107_211375717	0.265	0.2847744	2.0137458	0.775
scdrs_N	2_212538841_212795331	0.005	0.008308297	18.229973	0.9966666666666667
scdrs_N	2_212819264_212911003	0.008333334	0.008263896	10.908716	0.9916666666666667
scdrs_N	2_212919809_212999691	0.005	0.004975011	14.106752	0.995
scdrs_N	2_213152427_213152970	0.0	0.0	0.0	1.0
scdrs_N	2_213153659_213155806	0.0	0.0	0.0	1.0
scdrs_N	2_213167712_213266995	0.0	0.0	0.0	1.0
scdrs_N	2_213276152_213276552	0.0	0.0	0.0	1.0
scdrs_N	2_213284205_213284379	0.0	0.0	0.0	1.0
scdrs_N	2_214684246_214725646	0.0033333334	0.0033222032	17.291567	0.9966666666666667
scdrs_N	2_214809711_214810229	0.0	0.0	0.0	1.0
scdrs_N	2_215138428_215274992	0.20666666	0.20062137	2.1672957	0.8116666666666666
scdrs_N	2_215277947_215311817	0.225	0.23437661	2.1516647	0.7983333333333333
scdrs_N	2_215349773_215360440	0.25	0.2375	1.9493588	0.7733333333333333
scdrs_N	2_215436172_215436253	0.01	0.009900054	9.949902	0.99
scdrs_N	2_215436992_215453707	0.008333334	0.008263916	10.90873	0.9916666666666667
scdrs_N	2_215463871_215476667	0.006666667	0.006622232	12.206564	0.9933333333333333
scdrs_N	2_215480248_215530447	0.008333334	0.00826392	10.908732	0.9916666666666667
scdrs_N	2_215843722_215869923	0.0	0.0	0.0	1.0
scdrs_N	2_215870518_215939308	0.015	0.014775042	8.103509	0.985
scdrs_N	2_215941719_215942805	0.011666667	0.011530537	9.204029	0.9883333333333333
scdrs_N	2_216102783_216107464	0.006666667	0.0066222074	12.206542	0.9933333333333333
scdrs_N	2_216206303_216217045	0.0016666667	0.001663894	24.474512	0.9983333333333333
scdrs_N	2_216220192_216257865	0.0033333334	0.003322212	17.29159	0.9966666666666667
scdrs_N	2_216372027_216385288	0.026666667	0.025955763	6.0415473	0.9733333333333334
scdrs_N	2_216487196_216498189	0.028333334	0.02753066	5.8561287	0.9716666666666667
scdrs_N	2_216579180_216590426	0.0	0.0	0.0	1.0
scdrs_N	2_216611202_216632828	0.005	0.004975003	14.10674	0.995
scdrs_N	2_216664436_216672105	0.01	0.009900008	9.949879	0.99
scdrs_N	2_216994079_216995906	0.0016666667	0.0016638916	24.474493	0.9983333333333333
scdrs_N	2_216996490_217282739	0.011666667	0.014863866	10.4500675	0.99
scdrs_N	2_217756593_217799588	0.008333334	0.0082638655	10.908696	0.9916666666666667
scdrs_N	2_218010421_218034960	0.0	0.0	0.0	1.0
scdrs_N	2_218090581_218125289	0.016666668	0.016388912	7.6811504	0.9833333333333333
scdrs_N	2_218137253_218162845	0.006666667	0.006622237	12.206569	0.9933333333333333
scdrs_N	2_218166995_218217094	0.06333333	0.06265551	3.9522765	0.9383333333333334
scdrs_N	2_218254356_218259496	0.013333334	0.016488811	9.630657	0.9883333333333333
scdrs_N	2_218263859_218264123	0.006666667	0.0066221626	12.2065	0.9933333333333333
scdrs_N	2_218270257_218270392	0.005	0.0049750246	14.106771	0.995
scdrs_N	2_218368099_218382029	0.031666666	0.030663837	5.5298185	0.9683333333333334
scdrs_N	2_218396894_218398256	0.008333334	0.008263899	10.908718	0.9916666666666667
scdrs_N	2_218405941_218419092	0.018333333	0.017997073	7.317446	0.9816666666666667
scdrs_N	2_218568361_218568580	0.0	0.0	0.0	1.0
scdrs_N	2_218597080_218607765	0.0016666667	0.0016638906	24.474487	0.9983333333333333
scdrs_N	2_218637184_218637916	0.0	0.0	0.0	1.0
scdrs_N	2_218663443_218663864	0.0	0.0	0.0	1.0
scdrs_N	2_218702716_218710845	0.008333334	0.00826387	10.908699	0.9916666666666667
scdrs_N	2_218755416_218781749	0.025	0.024374856	6.2449794	0.975
scdrs_N	2_218815293_218818690	0.038333334	0.036863763	5.0086794	0.9616666666666667
scdrs_N	2_218819144_218822383	0.015	0.014775027	8.103504	0.985
scdrs_N	2_218832086_218859821	0.026666667	0.02928899	6.41776	0.975
scdrs_N	2_218874233_218880363	0.036666665	0.048655704	6.015829	0.9683333333333334
scdrs_N	2_218899581_218900811	0.0033333334	0.0033222025	17.291565	0.9966666666666667
scdrs_N	2_218930636_218944629	0.008333334	0.008263897	10.908717	0.9916666666666667
scdrs_N	2_218962162_218975393	0.008333334	0.008263933	10.90874	0.9916666666666667
scdrs_N	2_218989940_218990189	0.01	0.009900039	9.949895	0.99
scdrs_N	2_218993421_219002215	0.01	0.009900015	9.949882	0.99
scdrs_N	2_219041527_219054420	0.013333334	0.013155613	8.602344	0.9866666666666667
scdrs_N	2_219060467_219069354	0.0033333334	0.0033222118	17.291588	0.9966666666666667
scdrs_N	2_219069809_219075317	0.02	0.019599976	6.9999957	0.98
scdrs_N	2_219170827_219171897	0.015	0.014775046	8.10351	0.985
scdrs_N	2_219185479_219195237	0.0033333334	0.003322204	17.291569	0.9966666666666667
scdrs_N	2_219209651_219209766	0.013333334	0.013155625	8.602347	0.9866666666666667
scdrs_N	2_219229717_219229757	0.011666667	0.011530433	9.203987	0.9883333333333333
scdrs_N	2_219278170_219279267	0.008333334	0.0082639335	10.908741	0.9916666666666667
scdrs_N	2_219286900_219289623	0.015	0.01810839	8.971162	0.9866666666666667
scdrs_N	2_219309648_219327409	0.011666667	0.011530486	9.204008	0.9883333333333333
scdrs_N	2_219333177_219373527	0.06	0.059733335	4.073401	0.9416666666666667
scdrs_N	2_219403633_219418377	0.0	0.0	0.0	1.0
scdrs_N	2_219426739_219434846	0.0	0.0	0.0	1.0
scdrs_N	2_219538772_219538947	0.006666667	0.0066221897	12.206525	0.9933333333333333
scdrs_N	2_219550595_219550729	0.008333334	0.0082638785	10.908705	0.9916666666666667
scdrs_N	2_219575713_219597860	0.01	0.009900036	9.949893	0.99
scdrs_N	2_219616451_219625059	0.016666668	0.01638881	7.6811266	0.9833333333333333
scdrs_N	2_219626693_219627327	0.0033333334	0.003322209	17.291582	0.9966666666666667
scdrs_N	2_219641980_219645090	0.008333334	0.008263918	10.9087305	0.9916666666666667
scdrs_N	2_219645631_219685381	0.0016666667	0.0016639116	24.474642	0.9983333333333333
scdrs_N	2_219737937_219904051	0.006666667	0.0066222064	12.206541	0.9933333333333333
scdrs_N	2_219904889_220105656	0.0016666667	0.0016639087	24.47462	0.9983333333333333
scdrs_N	2_220704566_220791078	0.0	0.0	0.0	1.0
scdrs_N	2_220797893_221418027	0.018333333	0.021330481	7.9663415	0.9833333333333333
scdrs_N	2_221574454_221637543	0.0	0.0	0.0	1.0
scdrs_N	2_221641813_222199888	0.036666665	0.03865572	5.3621073	0.965
scdrs_N	2_222305217_222317242	0.0	0.0	0.0	1.0
scdrs_N	2_222318653_222424517	0.0	0.0	0.0	1.0
scdrs_N	2_222560948_222566899	0.008333334	0.0082638785	10.908705	0.9916666666666667
scdrs_N	2_222569719_222570536	0.0	0.0	0.0	1.0
scdrs_N	2_222656337_222671786	0.0016666667	0.0016639017	24.47457	0.9983333333333333
scdrs_N	2_222709930_222860934	0.125	0.12604167	2.8401878	0.8833333333333333
scdrs_N	2_222944639_223051814	0.0033333334	0.0033222046	17.291569	0.9966666666666667
scdrs_N	2_223198399_223498773	0.008333334	0.008263916	10.90873	0.9916666666666667
scdrs_N	2_223504611_223505476	0.0	0.0	0.0	1.0
scdrs_N	2_223510933_223596940	0.0033333334	0.0033222088	17.29158	0.9966666666666667
scdrs_N	2_223602503_223751686	0.01	0.013233334	11.503623	0.9916666666666667
scdrs_N	2_223838027_223855716	0.013333334	0.013155605	8.602341	0.9866666666666667
scdrs_N	2_223945387_223957404	0.0	0.0	0.0	1.0
scdrs_N	2_223967714_223975112	0.0016666667	0.0016638997	24.474554	0.9983333333333333
scdrs_N	2_224039319_224378698	0.016666668	0.01972214	8.426131	0.985
scdrs_N	2_224402085_224464682	0.005	0.004974998	14.106733	0.995
scdrs_N	2_224585397_224703764	0.013333334	0.013155605	8.602341	0.9866666666666667
scdrs_N	2_224716365_224765090	0.006666667	0.0066221594	12.206497	0.9933333333333333
scdrs_N	2_225042445_225399710	0.015	0.014775058	8.103514	0.985
scdrs_N	2_225654018_225698514	0.0033333334	0.0033222008	17.291561	0.9966666666666667
scdrs_N	2_225703654_226180044	0.016666668	0.016389025	7.6811776	0.9833333333333333
scdrs_N	2_226185371_226731317	0.5233333	0.5127884	1.3683296	0.5916666666666667
scdrs_N	2_226799759_226800146	0.0	0.0	0.0	1.0
scdrs_N	2_226811029_226835581	0.005	0.0049750237	14.1067705	0.995
scdrs_N	2_226999215_227002711	0.0033333334	0.0033222127	17.291592	0.9966666666666667
scdrs_N	2_227164453_227164565	0.0	0.0	0.0	1.0
scdrs_N	2_227357836_227362156	0.005	0.0049750116	14.106752	0.995
scdrs_N	2_227381995_227387683	0.0	0.0	0.0	1.0
scdrs_N	2_227387949_227472152	0.02	0.019599918	6.999985	0.98
scdrs_N	2_227561214_227598893	0.018333333	0.01799717	7.317466	0.9816666666666667
scdrs_N	2_227599255_227608784	0.0	0.0	0.0	1.0
scdrs_N	2_227608927_227610090	0.006666667	0.006622219	12.206552	0.9933333333333333
scdrs_N	2_227648606_227666804	0.0	0.0	0.0	1.0
scdrs_N	2_227667061_227683763	0.0033333334	0.003322202	17.291563	0.9966666666666667
scdrs_N	2_227718031_227724440	0.0	0.0	0.0	1.0
scdrs_N	2_227724757_227728335	0.005	0.00497501	14.1067505	0.995
scdrs_N	2_227728625_227745845	0.0	0.0	0.0	1.0
scdrs_N	2_227746681_227805739	0.0	0.0	0.0	1.0
scdrs_N	2_227817564_227871054	0.005	0.0049750158	14.106758	0.995
scdrs_N	2_227924344_227979950	0.0	0.0	0.0	1.0
scdrs_N	2_228181645_228483261	0.0016666667	0.0016638942	24.474514	0.9983333333333333
scdrs_N	2_228611395_228683537	0.0	0.0	0.0	1.0
scdrs_N	2_228684580_228850526	0.006666667	0.006622173	12.20651	0.9933333333333333
scdrs_N	2_229271285_229357629	0.0033333334	0.0033222036	17.291567	0.9966666666666667
scdrs_N	2_229714558_229763838	0.031666666	0.04066392	6.3679886	0.9733333333333334
scdrs_N	2_230013109_230034974	0.0016666667	0.0016639114	24.474638	0.9983333333333333
scdrs_N	2_230068999_230121370	0.0	0.0	0.0	1.0
scdrs_N	2_230313215_230327184	0.005	0.00497503	14.106779	0.995
scdrs_N	2_230403732_230415942	0.018333333	0.017997086	7.3174486	0.9816666666666667
scdrs_N	2_230580006_230690921	0.051666666	0.048997562	4.28427	0.9483333333333334
scdrs_N	2_230700529_230712845	0.025	0.024374837	6.244977	0.975
scdrs_N	2_230821075_230864639	0.008333334	0.008263899	10.908718	0.9916666666666667
scdrs_N	2_230879248_230886500	0.01	0.0098999655	9.949857	0.99
scdrs_N	2_230897091_230907318	0.011666667	0.011530466	9.204	0.9883333333333333
scdrs_N	2_230961066_230984368	0.0016666667	0.0016639007	24.47456	0.9983333333333333
scdrs_N	2_231025055_231037490	0.0033333334	0.0033222013	17.291561	0.9966666666666667
scdrs_N	2_231049719_231056864	0.036666665	0.035322428	5.125708	0.9633333333333334
scdrs_N	2_231172827_231198546	0.0	0.0	0.0	1.0
scdrs_N	2_231374837_231395543	0.0016666667	0.0016639022	24.474571	0.9983333333333333
scdrs_N	2_231401164_231452195	0.013333334	0.013155602	8.602341	0.9866666666666667
scdrs_N	2_231453153_231453531	0.0	0.0	0.0	1.0
scdrs_N	2_231483641_231508426	0.018333333	0.017997159	7.317463	0.9816666666666667
scdrs_N	2_231514339_231523160	0.018333333	0.017997092	7.317449	0.9816666666666667
scdrs_N	2_231530495_231592901	0.028333334	0.027530711	5.856134	0.9716666666666667
scdrs_N	2_231594283_231706895	0.043333333	0.048121877	5.0623155	0.96
scdrs_N	2_231713541_231732425	0.025	0.024374943	6.244991	0.975
scdrs_N	2_231809254_231921820	0.008333334	0.008263926	10.908735	0.9916666666666667
scdrs_N	2_231926403_231961245	0.011666667	0.011530501	9.204014	0.9883333333333333
scdrs_N	2_232344350_232378534	0.008333334	0.008263929	10.908737	0.9916666666666667
scdrs_N	2_232382889_232406843	0.006666667	0.0066221636	12.206502	0.9933333333333333
scdrs_N	2_232410714_232420661	0.0	0.0	0.0	1.0
scdrs_N	2_232421461_232456123	0.008333334	0.008263937	10.908744	0.9916666666666667
scdrs_N	2_232460032_232479827	0.0	0.0	0.0	1.0
scdrs_N	2_232487828_232520463	0.0	0.0	0.0	1.0
scdrs_N	2_232525716_232525993	0.0	0.0	0.0	1.0
scdrs_N	2_232536667_232539727	0.0	0.0	0.0	1.0
scdrs_N	2_232546403_232547968	0.006666667	0.0066221775	12.206514	0.9933333333333333
scdrs_N	2_232682781_232697299	0.0	0.0	0.0	1.0
scdrs_N	2_233013272_233032672	0.008333334	0.008263934	10.908742	0.9916666666666667
scdrs_N	2_233035057_233059967	0.0	0.0	0.0	1.0
scdrs_N	2_233207903_233210051	0.005	0.0049750074	14.106747	0.995
scdrs_N	2_233295674_233307816	0.011666667	0.011530491	9.20401	0.9883333333333333
scdrs_N	2_233347055_233351132	0.011666667	0.011530485	9.204008	0.9883333333333333
scdrs_N	2_233353416_233354507	0.005	0.004975003	14.10674	0.995
scdrs_N	2_233472104_233475520	0.008333334	0.008263884	10.908708	0.9916666666666667
scdrs_N	2_233566782_233617645	0.031666666	0.033997208	5.8226314	0.97
scdrs_N	2_233773310_233775679	0.025	0.027708197	6.6583114	0.9766666666666667
scdrs_N	2_233854566_233917398	0.016666668	0.016388873	7.681142	0.9833333333333333
scdrs_N	2_234019522_234050679	0.005	0.004975001	14.106737	0.995
scdrs_N	2_234077134_234109081	0.08	0.07359994	3.3911638	0.92
scdrs_N	2_234109481_234222838	0.031666666	0.03399722	5.8226323	0.97
scdrs_N	2_234224514_234438328	0.035	0.033774972	5.2508483	0.965
scdrs_N	2_234462127_234493041	0.016666668	0.016388975	7.6811657	0.9833333333333333
scdrs_N	2_234497053_234682668	0.058333334	0.05826383	4.137926	0.9433333333333334
scdrs_N	2_234717764_234951973	0.038333334	0.04019705	5.230226	0.9633333333333334
scdrs_N	2_235055714_235084822	0.0	0.0	0.0	1.0
scdrs_N	2_235088586_235177896	0.0016666667	0.0016639056	24.474596	0.9983333333333333
scdrs_N	2_235178905_235494089	0.013333334	0.013155589	8.602336	0.9866666666666667
scdrs_N	2_236131800_236165236	0.0	0.0	0.0	1.0
scdrs_N	2_236294927_236324147	0.0016666667	0.0016639023	24.474573	0.9983333333333333
scdrs_N	2_236507542_236567787	0.07666667	0.08078933	3.7074084	0.9283333333333333
scdrs_N	2_236582358_236733382	0.0033333334	0.003322204	17.291569	0.9966666666666667
scdrs_N	2_236754363_237048599	0.006666667	0.006622212	12.206546	0.9933333333333333
scdrs_N	2_237056167_237059434	0.0	0.0	0.0	1.0
scdrs_N	2_237100466_237122910	0.023333333	0.022788957	6.4697194	0.9766666666666667
scdrs_N	2_237124097_237257091	0.016666668	0.016388912	7.6811504	0.9833333333333333
scdrs_N	2_237257676_237324003	0.01	0.009900052	9.949901	0.99
scdrs_N	2_237414375_237421420	0.021666666	0.024530385	7.228698	0.98
scdrs_N	2_237425276_237428920	0.023333333	0.022788981	6.4697223	0.9766666666666667
scdrs_N	2_237434822_237485428	0.018333333	0.017997202	7.317472	0.9816666666666667
scdrs_N	2_237555318_237566574	0.021666666	0.024530418	7.2287025	0.98
scdrs_N	2_237567175_237574322	0.025	0.02770822	6.658314	0.9766666666666667
scdrs_N	2_237601614_237612977	0.0	0.0	0.0	1.0
