group	feature	mean	var	cv	zero_prop
scdrs_T	16_53386944_53389085	0.0	0.0	0.0	1.0
scdrs_T	16_53433977_53504411	0.45666668	0.5181224	1.5762202	0.65
scdrs_T	16_53598153_54158512	0.23666666	0.25065467	2.1154404	0.7916666666666666
scdrs_T	16_54239693_54240654	0.0	0.0	0.0	1.0
scdrs_T	16_54245618_54270746	0.0	0.0	0.0	1.0
scdrs_T	16_54283304_54289568	0.0016666667	0.0016638971	24.474533	0.9983333333333333
scdrs_T	16_54290965_54292422	0.0	0.0	0.0	1.0
scdrs_T	16_54366007_54370699	0.0	0.0	0.0	1.0
scdrs_T	16_54542808_54559100	0.0	0.0	0.0	1.0
scdrs_T	16_54628963_54657662	0.0	0.0	0.0	1.0
scdrs_T	16_54845189_54929189	0.01	0.009899977	9.949863	0.99
scdrs_T	16_54930862_54934485	0.0	0.0	0.0	1.0
scdrs_T	16_54934913_54954665	0.0	0.0	0.0	1.0
scdrs_T	16_55259969_55333588	0.0016666667	0.0016639102	24.474632	0.9983333333333333
scdrs_T	16_55389700_55506691	0.12166667	0.12019652	2.8495371	0.8833333333333333
scdrs_T	16_55508998_55586670	0.048333332	0.045997523	4.4373174	0.9516666666666667
scdrs_T	16_55655604_55706192	0.005	0.004975023	14.106769	0.995
scdrs_T	16_55802851_55833337	18.255	85.73328	0.507216	0.0016666666666666668
scdrs_T	16_55846154_55956031	0.05	0.050833505	4.5092573	0.9516666666666667
scdrs_T	16_56092987_56191094	0.016666668	0.016388953	7.6811604	0.9833333333333333
scdrs_T	16_56191347_56357457	0.155	0.15430835	2.5343292	0.8566666666666667
scdrs_T	16_56361452_56425538	0.46333334	0.53532374	1.5791185	0.6583333333333333
scdrs_T	16_56429133_56520283	0.345	0.36930698	1.7614676	0.7183333333333334
scdrs_T	16_56565049_56568957	0.03	0.03243341	6.003093	0.9716666666666667
scdrs_T	16_56589074_56591088	0.046666667	0.04782255	4.6860785	0.955
scdrs_T	16_56608199_56609497	27.028334	204.29756	0.5288254	0.0
scdrs_T	16_56609501_56611375	0.04	0.038400155	4.898989	0.96
scdrs_T	16_56625475_56627112	4.77	10.533739	0.6804135	0.03
scdrs_T	16_56632233_56633986	1.4733334	2.1859539	1.0035049	0.3016666666666667
scdrs_T	16_56638666_56640087	0.15833333	0.16659793	2.5778787	0.8566666666666667
scdrs_T	16_56651899_56653204	0.048333332	0.05599737	4.8959513	0.9566666666666667
scdrs_T	16_56657694_56660698	2.3583333	3.8732638	0.8345135	0.16833333333333333
scdrs_T	16_56666731_56668065	11.981667	46.17133	0.5671122	0.0016666666666666668
scdrs_T	16_56669814_56671129	1.3566667	2.1294494	1.0756241	0.3566666666666667
scdrs_T	16_56676132_56677763	0.16333333	0.16998903	2.524269	0.8516666666666667
scdrs_T	16_56682424_56684196	4.8783336	11.49687	0.69505364	0.04666666666666667
scdrs_T	16_56708772_56729968	0.043333333	0.0447885	4.883837	0.9583333333333334
scdrs_T	16_56730105_56850286	0.12166667	0.12686309	2.927494	0.8883333333333333
scdrs_T	16_56865207_56915850	0.021666666	0.021197064	6.719636	0.9783333333333334
scdrs_T	16_56932048_56944863	0.8333333	1.0422239	1.2250725	0.48333333333333334
scdrs_T	16_56961850_56983845	0.21166667	0.23019582	2.2667115	0.815
scdrs_T	16_56989485_57083531	0.10666667	0.12195596	3.2739556	0.9066666666666666
scdrs_T	16_57091213_57092303	0.005	0.0049750046	14.106744	0.995
scdrs_T	16_57092537_57148367	0.048333332	0.049330886	4.595288	0.9533333333333334
scdrs_T	16_57152466_57186116	0.11666667	0.11305534	2.8820317	0.8883333333333333
scdrs_T	16_57186137_57240475	0.08	0.086933516	3.6855612	0.9266666666666666
scdrs_T	16_57245098_57284687	0.15	0.14749955	2.5603778	0.86
scdrs_T	16_57358772_57366190	0.005	0.004974996	14.106731	0.995
scdrs_T	16_57372458_57385048	0.06333333	0.06265525	3.952268	0.9383333333333334
scdrs_T	16_57404767_57416062	0.008333334	0.008263904	10.908721	0.9916666666666667
scdrs_T	16_57428169_57461275	0.30333334	0.3546555	1.9632844	0.755
scdrs_T	16_57462387_57487327	0.26833335	0.28299886	1.9825205	0.77
scdrs_T	16_57512178_57536599	0.02	0.0195999	6.9999824	0.98
scdrs_T	16_57542421_57591681	0.035	0.033775035	5.250853	0.965
scdrs_T	16_57610652_57665580	0.025	0.024374884	6.244983	0.975
scdrs_T	16_57668187_57731805	0.03	0.032433473	6.003099	0.9716666666666667
scdrs_T	16_57735730_57757250	0.008333334	0.008263889	10.908711	0.9916666666666667
scdrs_T	16_57758217_57863053	0.35833332	0.41326436	1.794018	0.7233333333333334
scdrs_T	16_57882340_57971116	0.01	0.009900015	9.949882	0.99
scdrs_T	16_57976435_57988116	0.0	0.0	0.0	1.0
scdrs_T	16_57994668_58021618	0.08166666	0.08833016	3.6392314	0.925
scdrs_T	16_58025566_58046901	0.23833333	0.25819775	2.1320207	0.7933333333333333
scdrs_T	16_58113588_58129450	0.18166667	0.19533089	2.4328213	0.8383333333333334
scdrs_T	16_58129529_58217805	0.13666667	0.14465527	2.7829444	0.875
scdrs_T	16_58231157_58295047	0.023333333	0.029455567	7.35541	0.98
scdrs_T	16_58295080_58406144	0.008333334	0.008263872	10.9087	0.9916666666666667
scdrs_T	16_58421326_58462470	0.025	0.024374807	6.2449737	0.975
scdrs_T	16_58462846_58513628	0.028333334	0.027530743	5.8561378	0.9716666666666667
scdrs_T	16_58515479_58629886	0.34333333	0.33878738	1.6953042	0.7066666666666667
scdrs_T	16_58665109_58685104	0.12666667	0.117288984	2.7037485	0.8766666666666667
scdrs_T	16_58707131_59108974	1.5066667	2.1332908	0.9694108	0.2683333333333333
scdrs_T	16_59855353_60053973	0.005	0.0049750186	14.106763	0.995
scdrs_T	16_60358455_60359480	0.0	0.0	0.0	1.0
scdrs_T	16_60359842_60442245	0.0033333334	0.0033222085	17.29158	0.9966666666666667
scdrs_T	16_60486819_60523250	0.005	0.0049750083	14.106748	0.995
scdrs_T	16_61647242_62037035	0.023333333	0.02945549	7.3554006	0.98
scdrs_T	16_62596372_62598449	0.0	0.0	0.0	1.0
scdrs_T	16_63314264_63618046	0.111666664	0.11586418	3.0482533	0.8966666666666666
scdrs_T	16_63730277_63754757	0.005	0.0049750186	14.106763	0.995
scdrs_T	16_63935778_63936906	0.0	0.0	0.0	1.0
scdrs_T	16_64155169_64156574	0.0	0.0	0.0	1.0
scdrs_T	16_64242608_64343909	0.22333333	0.22345676	2.1166215	0.8
scdrs_T	16_64364781_64600247	0.01	0.00990001	9.94988	0.99
scdrs_T	16_64943753_65126112	0.021666666	0.021197053	6.7196345	0.9783333333333334
scdrs_T	16_65141756_65176713	0.0	0.0	0.0	1.0
scdrs_T	16_65190973_65576300	0.018333333	0.017997071	7.3174453	0.9816666666666667
scdrs_T	16_65580668_65646947	0.0	0.0	0.0	1.0
scdrs_T	16_65861112_65863784	0.0	0.0	0.0	1.0
scdrs_T	16_66366622_66404786	0.14166667	0.15159792	2.7483938	0.8733333333333333
scdrs_T	16_66408524_66412135	0.013333334	0.013155597	8.602339	0.9866666666666667
scdrs_T	16_66427297_66552544	0.255	0.27330685	2.0501473	0.7833333333333333
scdrs_T	16_66552563_66579137	0.11833333	0.11433067	2.8574212	0.8866666666666667
scdrs_T	16_66579448_66588275	0.025	0.027708162	6.658307	0.9766666666666667
scdrs_T	16_66603874_66613892	0.09833334	0.11533077	3.4535983	0.915
scdrs_T	16_66614750_66696707	0.08166666	0.081663676	3.499207	0.9216666666666666
scdrs_T	16_66720893_66754740	0.19333333	0.20262136	2.3282835	0.8266666666666667
scdrs_T	16_66754976_66801620	0.031666666	0.03399724	5.822634	0.97
scdrs_T	16_66802875_66873256	0.11333334	0.11715581	3.0201201	0.8933333333333333
scdrs_T	16_66878589_66895754	0.05666667	0.070122465	4.673055	0.95
scdrs_T	16_66908122_66918984	0.033333335	0.032222237	5.385166	0.9666666666666667
scdrs_T	16_66921679_66925644	0.06666667	0.06888864	3.9369967	0.9366666666666666
scdrs_T	16_66932055_66934423	0.27166668	0.3245307	2.0969667	0.78
scdrs_T	16_66934444_66945096	2.955	4.4563093	0.71438146	0.07833333333333334
scdrs_T	16_66961237_66975148	0.32166666	0.39486352	1.9535182	0.7483333333333333
scdrs_T	16_66988589_67009758	0.095	0.095975295	3.2610402	0.91
scdrs_T	16_67029116_67101058	0.14666666	0.14848977	2.6273434	0.865
scdrs_T	16_67109958_67151214	0.30833334	0.33992913	1.8909223	0.7483333333333333
scdrs_T	16_67154180_67169945	0.15166667	0.14533056	2.5135546	0.8566666666666667
scdrs_T	16_67170154_67184040	0.08833333	0.09386332	3.4683535	0.9183333333333333
scdrs_T	16_67184366_67190204	0.05	0.054166786	4.654752	0.9533333333333334
scdrs_T	16_67192169_67198918	0.09	0.08523295	3.2438536	0.9116666666666666
scdrs_T	16_67199111_67204029	0.07	0.071767315	3.8270605	0.9333333333333333
scdrs_T	16_67207139_67227048	0.018333333	0.01799708	7.3174477	0.9816666666666667
scdrs_T	16_67227103_67229278	0.455	0.53131074	1.6020013	0.6616666666666666
scdrs_T	16_67229387_67272190	0.051666666	0.052330993	4.427607	0.95
scdrs_T	16_67277510_67326763	0.013333334	0.013155625	8.602347	0.9866666666666667
scdrs_T	16_67326798_67385203	0.028333334	0.034197375	6.526776	0.975
scdrs_T	16_67389809_67393535	0.048333332	0.052664105	4.747999	0.955
scdrs_T	16_67394419_67416833	0.048333332	0.04933083	4.595285	0.9533333333333334
scdrs_T	16_67430652_67437553	0.031666666	0.03399695	5.822609	0.97
scdrs_T	16_67438014_67481237	0.45666668	0.47478837	1.5088662	0.645
scdrs_T	16_67481314_67505063	0.011666667	0.0115304645	9.204	0.9883333333333333
scdrs_T	16_67517862_67546788	0.18833333	0.23286405	2.562265	0.845
scdrs_T	16_67549214_67639185	0.14666666	0.15849015	2.7143743	0.8666666666666667
scdrs_T	16_67644919_67660815	0.041666668	0.039930377	4.7958207	0.9583333333333334
scdrs_T	16_67660946_67662778	0.031666666	0.033997055	5.822618	0.97
scdrs_T	16_67662945_67668758	0.16833334	0.16666333	2.425213	0.845
scdrs_T	16_67674531_67719421	0.16	0.19106607	2.731944	0.8616666666666667
scdrs_T	16_67723066_67806652	0.21	0.24256602	2.3452854	0.8233333333333334
scdrs_T	16_67806765_67872567	0.305	0.32197353	1.8604167	0.7466666666666667
scdrs_T	16_67873023_67888855	0.19	0.22390078	2.4904292	0.8383333333333334
scdrs_T	16_67893272_67937087	0.27833334	0.34752992	2.118024	0.7816666666666666
scdrs_T	16_67939750_67969601	1.235	1.5897737	1.020941	0.355
scdrs_T	16_67975663_67980829	0.0033333334	0.0033222134	17.291594	0.9966666666666667
scdrs_T	16_67987394_68079320	0.11333334	0.110488966	2.9329305	0.8916666666666667
scdrs_T	16_68084751_68238102	0.50333333	0.5299888	1.4463643	0.615
scdrs_T	16_68245304_68261062	0.135	0.15010913	2.8699198	0.88
scdrs_T	16_68264516_68310946	0.06666667	0.06888872	3.9369988	0.9366666666666666
scdrs_T	16_68310974_68448688	0.11666667	0.109721996	2.8392265	0.8866666666666667
scdrs_T	16_68450283_68452318	0.0033333334	0.003322205	17.29157	0.9966666666666667
scdrs_T	16_68530090_68589512	0.04	0.038400117	4.8989873	0.96
scdrs_T	16_68591382_68594424	0.0	0.0	0.0	1.0
scdrs_T	16_68636189_68722616	0.013333334	0.013155609	8.602343	0.9866666666666667
scdrs_T	16_68737225_68835548	0.645	0.7656415	1.3566037	0.5583333333333333
scdrs_T	16_68843604_69085180	0.22166666	0.22253011	2.1281097	0.8016666666666666
scdrs_T	16_69105564_69408571	1.0683334	1.1636666	1.0097352	0.36
scdrs_T	16_69424525_69466266	0.20166667	0.21099806	2.277745	0.8216666666666667
scdrs_T	16_69565094_69704666	0.38333333	0.41972163	1.6900678	0.695
scdrs_T	16_69706996_69726951	0.025	0.024374878	6.2449822	0.975
scdrs_T	16_69727013_69754940	0.06666667	0.062221996	3.7416503	0.9333333333333333
scdrs_T	16_69762306_69941741	0.18	0.18426728	2.384798	0.8366666666666667
scdrs_T	16_69950705_69964452	0.016666668	0.016388886	7.681144	0.9833333333333333
scdrs_T	16_70113626_70187361	0.083333336	0.08638844	3.5270293	0.9216666666666666
scdrs_T	16_70246778_70251930	0.17666666	0.21878932	2.6476371	0.855
scdrs_T	16_70252295_70289543	0.29833335	0.33266488	1.9333107	0.75
scdrs_T	16_70289663_70373383	0.33	0.37443373	1.8542725	0.7333333333333333
scdrs_T	16_70375978_70439237	0.10333333	0.12598953	3.4350004	0.9083333333333333
scdrs_T	16_70454421_70480274	0.09	0.091899775	3.3683305	0.915
scdrs_T	16_70480568_70523565	0.15666667	0.15878852	2.543507	0.855
scdrs_T	16_70523788_70577670	0.14833333	0.1529976	2.6369603	0.865
scdrs_T	16_70579895_70660682	0.035	0.04044162	5.7457433	0.9683333333333334
scdrs_T	16_70661204_70686066	0.16666667	0.1588893	2.391655	0.8433333333333334
scdrs_T	16_70687439_70801161	0.155	0.16430832	2.615159	0.8616666666666667
scdrs_T	16_70802083_70802840	0.008333334	0.008263986	10.908775	0.9916666666666667
scdrs_T	16_70807378_71230722	0.051666666	0.055664215	4.566438	0.9516666666666667
scdrs_T	16_71281389_71289715	0.086666666	0.095822245	3.5717502	0.9216666666666666
scdrs_T	16_71301583_71302869	0.0	0.0	0.0	1.0
scdrs_T	16_71358713_71390438	0.0	0.0	0.0	1.0
scdrs_T	16_71410440_71426464	0.0	0.0	0.0	1.0
scdrs_T	16_71430262_71442060	0.0	0.0	0.0	1.0
scdrs_T	16_71447597_71565089	0.08833333	0.09719669	3.5294023	0.92
scdrs_T	16_71565660_71578187	6.6233335	15.644778	0.5971839	0.015
scdrs_T	16_71623708_71724701	0.07833333	0.08219735	3.6600103	0.9266666666666666
scdrs_T	16_71726975_71727992	0.0033333334	0.0033221983	17.291553	0.9966666666666667
scdrs_T	16_71729000_71809201	0.24833333	0.26666442	2.0794454	0.7916666666666666
scdrs_T	16_71845991_71999978	0.49333334	0.49995625	1.4332618	0.615
scdrs_T	16_72008588_72027664	0.49666667	0.5533218	1.4976966	0.6266666666666667
scdrs_T	16_72044289_72176878	279.86667	21161.088	0.5197779	0.0
scdrs_T	16_72224565_72225144	0.09	0.08856621	3.3066747	0.9133333333333333
scdrs_T	16_72283301_72665009	0.07	0.07176701	3.827052	0.9333333333333333
scdrs_T	16_72665170_73891871	0.345	0.38930726	1.808536	0.7266666666666667
scdrs_T	16_73943078_74296762	0.023333333	0.022788974	6.469722	0.9766666666666667
scdrs_T	16_74296775_74306288	0.30666667	0.32928872	1.8712071	0.7433333333333333
scdrs_T	16_74313337_74315634	0.01	0.00990001	9.94988	0.99
scdrs_T	16_74367462_74369826	0.0016666667	0.0016638965	24.47453	0.9983333333333333
scdrs_T	16_74377878_74392080	0.16333333	0.18332262	2.6213996	0.855
scdrs_T	16_74408270_74421953	0.0033333334	0.0033222008	17.291561	0.9966666666666667
scdrs_T	16_74422120_74435254	0.0016666667	0.0016639117	24.474644	0.9983333333333333
scdrs_T	16_74447427_74607144	0.415	0.44277516	1.6034061	0.675
scdrs_T	16_74621394_74666881	0.071666665	0.07319721	3.775114	0.9316666666666666
scdrs_T	16_74671855_74700960	0.043333333	0.041455243	4.6985908	0.9566666666666667
scdrs_T	16_74712955_74774831	0.011666667	0.011530427	9.203985	0.9883333333333333
scdrs_T	16_74871367_75110994	0.34833333	0.32366464	1.6332498	0.6966666666666667
scdrs_T	16_75111860_75116771	0.5416667	0.57159597	1.3957655	0.5883333333333334
scdrs_T	16_75119558_75144200	0.045	0.052975096	5.1147375	0.96
scdrs_T	16_75148492_75172236	0.11833333	0.13099675	3.0586033	0.8933333333333333
scdrs_T	16_75204096_75207185	0.008333334	0.008263879	10.908706	0.9916666666666667
scdrs_T	16_75219000_75226338	0.008333334	0.008263916	10.90873	0.9916666666666667
scdrs_T	16_75228187_75268053	0.21	0.22589958	2.2632806	0.82
scdrs_T	16_75293698_75465497	0.42166665	0.49386194	1.6666082	0.67
scdrs_T	16_75472052_75495407	0.006666667	0.0066222074	12.206542	0.9933333333333333
scdrs_T	16_75497948_75498289	0.0016666667	0.0016638992	24.474548	0.9983333333333333
scdrs_T	16_75528532_75556286	0.018333333	0.017997202	7.317472	0.9816666666666667
scdrs_T	16_75556392_75557059	0.006666667	0.0066222018	12.206536	0.9933333333333333
scdrs_T	16_75566351_75577881	0.22666667	0.21862155	2.062808	0.795
scdrs_T	16_75596981_75623300	0.061666667	0.06786429	4.22445	0.9433333333333334
scdrs_T	16_75627474_75761872	0.56333333	0.6159888	1.393224	0.5866666666666667
scdrs_T	16_75838630_75860867	0.0	0.0	0.0	1.0
scdrs_T	16_76107283_76147806	0.0	0.0	0.0	1.0
scdrs_T	16_76228385_76262365	0.0033333334	0.00332221	17.291584	0.9966666666666667
scdrs_T	16_76277278_76928169	0.108333334	0.11659791	3.1519787	0.9016666666666666
scdrs_T	16_77190835_77444336	0.155	0.16430835	2.615159	0.8616666666666667
scdrs_T	16_77590806_77610681	0.0	0.0	0.0	1.0
scdrs_T	16_77722492_77743000	0.14333333	0.15612303	2.7566798	0.8716666666666667
scdrs_T	16_77788530_77980107	0.021666666	0.024530351	7.228693	0.98
scdrs_T	16_78014683_78066761	0.0	0.0	0.0	1.0
scdrs_T	16_78099413_79212667	0.72333336	0.87345684	1.2920587	0.525
scdrs_T	16_79212711_79229453	0.0	0.0	0.0	1.0
scdrs_T	16_79505603_79516293	0.006666667	0.00662221	12.206544	0.9933333333333333
scdrs_T	16_79585843_79600714	0.47166666	0.5991993	1.6411582	0.655
scdrs_T	16_79603572_79604177	0.0	0.0	0.0	1.0
scdrs_T	16_79605802_79606605	0.01	0.009900052	9.949901	0.99
scdrs_T	16_79619469_79620110	0.0016666667	0.0016639022	24.474571	0.9983333333333333
scdrs_T	16_79676108_79827150	0.023333333	0.022788972	6.4697213	0.9766666666666667
scdrs_T	16_80040662_80045745	0.0	0.0	0.0	1.0
scdrs_T	16_80065836_80563135	0.013333334	0.013155594	8.602338	0.9866666666666667
scdrs_T	16_80566794_80572808	0.0	0.0	0.0	1.0
scdrs_T	16_80597906_80804329	0.045	0.0429752	4.6067686	0.955
scdrs_T	16_80828735_80892595	0.006666667	0.006622219	12.206552	0.9933333333333333
scdrs_T	16_80966448_81096425	1.8866667	2.8904855	0.90113574	0.21833333333333332
scdrs_T	16_81238448_81291142	0.305	0.3519736	1.9451594	0.7483333333333333
scdrs_T	16_81310731_81313423	0.0033333334	0.0033222018	17.291563	0.9966666666666667
scdrs_T	16_81314952_81390884	0.046666667	0.0478225	4.6860766	0.955
scdrs_T	16_81445170_81711762	0.27666667	0.3234536	2.05565	0.7766666666666666
scdrs_T	16_81738248_81962693	0.24333334	0.25078818	2.058031	0.7883333333333333
scdrs_T	16_81987948_82011488	0.02	0.019599807	6.999966	0.98
scdrs_T	16_82035004_82139631	1.295	1.6813082	1.0012763	0.33
scdrs_T	16_82147798_82170226	0.06333333	0.06932196	4.157221	0.94
scdrs_T	16_82170296_82175803	0.0	0.0	0.0	1.0
scdrs_T	16_82495993_82510919	0.0	0.0	0.0	1.0
scdrs_T	16_82554049_82575210	0.0	0.0	0.0	1.0
scdrs_T	16_82626803_83807834	0.046666667	0.044489052	4.519806	0.9533333333333334
scdrs_T	16_83807843_83819737	0.45	0.5175015	1.5986128	0.6516666666666666
scdrs_T	16_83899126_83966332	0.28666666	0.3244905	1.9871185	0.7633333333333333
scdrs_T	16_83968632_84002776	0.08	0.0902668	3.7555542	0.9283333333333333
scdrs_T	16_84009667_84042636	0.008333334	0.008263914	10.908728	0.9916666666666667
scdrs_T	16_84053761_84116906	0.18	0.18760069	2.406272	0.8383333333333334
scdrs_T	16_84117051_84117571	0.023333333	0.022788974	6.469722	0.9766666666666667
scdrs_T	16_84122146_84145192	0.06666667	0.06888872	3.9369988	0.9366666666666666
scdrs_T	16_84145287_84187070	0.07333333	0.0779561	3.8073573	0.9316666666666666
scdrs_T	16_84191138_84197168	0.0033333334	0.0033222074	17.291578	0.9966666666666667
scdrs_T	16_84218667_84239750	0.0033333334	0.0033222071	17.291576	0.9966666666666667
scdrs_T	16_84255270_84261049	0.0	0.0	0.0	1.0
scdrs_T	16_84294646_84329851	0.018333333	0.017997086	7.3174486	0.9816666666666667
scdrs_T	16_84342464_84343407	0.0	0.0	0.0	1.0
scdrs_T	16_84368527_84467361	0.0033333334	0.0033222064	17.291574	0.9966666666666667
scdrs_T	16_84476421_84554033	0.01	0.009900062	9.949905	0.99
scdrs_T	16_84565594_84618077	0.30166668	0.3306646	1.9061915	0.7533333333333333
scdrs_T	16_84648525_84667686	0.07333333	0.07128935	3.6409185	0.9283333333333333
scdrs_T	16_84699978_84779922	0.22333333	0.24012336	2.1941366	0.8066666666666666
scdrs_T	16_84819984_84920768	0.23	0.26376757	2.2329698	0.8083333333333333
scdrs_T	16_84928353_84939603	0.005	0.0049750083	14.106748	0.995
scdrs_T	16_84974181_85011535	0.09166667	0.086597554	3.2102685	0.91
scdrs_T	16_85027751_85094230	0.033333335	0.035555847	5.6568775	0.9683333333333334
scdrs_T	16_85098358_85112508	0.0033333334	0.0033222008	17.291561	0.9966666666666667
scdrs_T	16_85137150_85149443	0.008333334	0.008263904	10.908721	0.9916666666666667
scdrs_T	16_85169525_85690073	0.37166667	0.4035322	1.7091709	0.6966666666666667
scdrs_T	16_85690084_85751129	0.023333333	0.029455509	7.3554034	0.98
scdrs_T	16_85771758_85807044	2.6316667	4.0326657	0.76307154	0.1
scdrs_T	16_85898803_85922609	0.13166666	0.13433062	2.783631	0.8783333333333333
scdrs_T	16_85924984_85948824	0.035	0.03710835	5.5038652	0.9666666666666667
scdrs_T	16_85963328_85985386	0.018333333	0.017997224	7.3174767	0.9816666666666667
scdrs_T	16_85986764_85995899	0.026666667	0.0259557	6.041539	0.9733333333333334
scdrs_T	16_86081409_86089526	0.0	0.0	0.0	1.0
scdrs_T	16_86158206_86158798	0.0	0.0	0.0	1.0
scdrs_T	16_86192793_86199720	0.0	0.0	0.0	1.0
scdrs_T	16_86221423_86222729	0.0	0.0	0.0	1.0
scdrs_T	16_86225580_86301303	0.005	0.0049749967	14.106731	0.995
scdrs_T	16_86331844_86349683	0.0	0.0	0.0	1.0
scdrs_T	16_86474529_86509099	0.0033333334	0.0033221978	17.291553	0.9966666666666667
scdrs_T	16_86510527_86515418	0.008333334	0.008263925	10.908735	0.9916666666666667
scdrs_T	16_86520383_86523897	0.0	0.0	0.0	1.0
scdrs_T	16_86530176_86555235	0.041666668	0.03993035	4.7958193	0.9583333333333334
scdrs_T	16_86565145_86569728	0.0	0.0	0.0	1.0
scdrs_T	16_86576368_86582160	0.0	0.0	0.0	1.0
scdrs_T	16_86636328_86637145	0.0	0.0	0.0	1.0
scdrs_T	16_86646301_86668923	0.0	0.0	0.0	1.0
scdrs_T	16_86698118_86698841	0.0	0.0	0.0	1.0
scdrs_T	16_86720688_86721954	0.0	0.0	0.0	1.0
scdrs_T	16_86722091_86741059	0.0	0.0	0.0	1.0
scdrs_T	16_87057784_87063991	0.0	0.0	0.0	1.0
scdrs_T	16_87066705_87069752	0.0	0.0	0.0	1.0
scdrs_T	16_87083562_87404779	0.65833336	0.7482636	1.3139579	0.5366666666666666
scdrs_T	16_87406246_87492045	0.17166667	0.1988647	2.5977232	0.855
scdrs_T	16_87492555_87515635	0.01	0.009900032	9.949891	0.99
scdrs_T	16_87600526_87765992	0.09166667	0.083264165	3.1478758	0.9083333333333333
scdrs_T	16_87773488_87779374	0.0	0.0	0.0	1.0
scdrs_T	16_87780134_87806476	0.008333334	0.008263929	10.908737	0.9916666666666667
scdrs_T	16_87830023_87869488	0.11666667	0.11638868	2.92421	0.89
scdrs_T	16_87881546_87936529	0.55	0.66750044	1.4854672	0.6033333333333334
scdrs_T	16_87949244_88077318	0.15666667	0.14878854	2.462114	0.8516666666666667
scdrs_T	16_88079161_88087383	0.0033333334	0.003322206	17.291574	0.9966666666666667
scdrs_T	16_88087387_88087932	0.0	0.0	0.0	1.0
scdrs_T	16_88088041_88100985	0.008333334	0.008263911	10.908726	0.9916666666666667
scdrs_T	16_88177289_88178941	0.005	0.004975031	14.106781	0.995
scdrs_T	16_88191486_88193667	0.025	0.02437493	6.244989	0.975
scdrs_T	16_88194281_88195217	0.0	0.0	0.0	1.0
scdrs_T	16_88234785_88302511	0.008333334	0.008263948	10.908751	0.9916666666666667
scdrs_T	16_88427471_88440757	0.0016666667	0.0016639086	24.474619	0.9983333333333333
scdrs_T	16_88453317_88537016	0.275	0.30937386	2.022596	0.7766666666666666
scdrs_T	16_88570381_88631966	0.09833334	0.09866448	3.194329	0.9066666666666666
scdrs_T	16_88638591_88640473	0.023333333	0.022788959	6.4697194	0.9766666666666667
scdrs_T	16_88643283_88651152	0.67	0.75776726	1.2992512	0.5333333333333333
scdrs_T	16_88651935_88663161	0.12833333	0.12519737	2.7571356	0.8783333333333333
scdrs_T	16_88663298_88687186	0.025	0.024374845	6.2449784	0.975
scdrs_T	16_88696495_88706421	0.115	0.11510858	2.9502308	0.8916666666666667
scdrs_T	16_88706463_88785220	0.21666667	0.2130548	2.1303627	0.805
scdrs_T	16_88803213_88809258	0.011666667	0.011530483	9.204007	0.9883333333333333
scdrs_T	16_88809339_88811944	0.46166667	0.5018635	1.5344908	0.645
scdrs_T	16_88813734_88862686	0.385	0.44010752	1.7231325	0.705
scdrs_T	16_88863333_88866660	0.006666667	0.0066221864	12.206523	0.9933333333333333
scdrs_T	16_88874858_88977204	0.071666665	0.069863595	3.6881473	0.93
scdrs_T	16_88984032_88995369	0.0033333334	0.003322199	17.291555	0.9966666666666667
scdrs_T	16_89046172_89052965	0.0016666667	0.0016639037	24.474583	0.9983333333333333
scdrs_T	16_89088375_89155846	0.135	0.1334424	2.7059085	0.8733333333333333
scdrs_T	16_89159146_89164245	0.0	0.0	0.0	1.0
scdrs_T	16_89166383_89169147	0.0	0.0	0.0	1.0
scdrs_T	16_89171767_89195492	0.011666667	0.011530491	9.20401	0.9883333333333333
scdrs_T	16_89195761_89201664	0.005	0.0049750116	14.106752	0.995
scdrs_T	16_89215211_89217653	0.008333334	0.008263885	10.908709	0.9916666666666667
scdrs_T	16_89217703_89237071	0.03	0.029100154	5.686256	0.97
scdrs_T	16_89267619_89490561	0.33333334	0.31889006	1.6941105	0.71
scdrs_T	16_89490719_89557768	0.36666667	0.38555527	1.6934481	0.695
scdrs_T	16_89560657_89566828	8.616667	21.986357	0.5441734	0.005
scdrs_T	16_89575768_89597246	0.021666666	0.021197049	6.7196336	0.9783333333333334
scdrs_T	16_89613308_89638456	0.021666666	0.021197055	6.7196345	0.9783333333333334
scdrs_T	16_89644431_89671272	0.18	0.18093386	2.363129	0.8366666666666667
scdrs_T	16_89680737_89701705	0.36333334	0.38798726	1.7143657	0.705
scdrs_T	16_89707134_89816657	0.20333333	0.2153214	2.2821019	0.8183333333333334
scdrs_T	16_89818179_89871319	0.07	0.07510048	3.9149237	0.935
scdrs_T	16_89873570_89938761	0.67833334	0.6881953	1.2229612	0.51
scdrs_T	16_89947925_89968060	0.068333335	0.06699702	3.7878704	0.9333333333333333
scdrs_T	16_89969773_89972832	0.013333334	0.013155602	8.602341	0.9866666666666667
scdrs_T	16_90004865_90044975	0.1	0.08999942	2.9999902	0.9
scdrs_T	16_90056566_90092072	0.0	0.0	0.0	1.0
scdrs_T	16_90102271_90222678	0.108333334	0.11993075	3.1967094	0.9016666666666666
scdrs_T	17_64099_76866	0.0016666667	0.0016638929	24.474504	0.9983333333333333
scdrs_T	17_88641_118578	0.015	0.014775049	8.103511	0.985
scdrs_T	17_137526_139067	0.0	0.0	0.0	1.0
