feature	SpaceRanger	stCNASim-afc	STARsolo
PARVA	0.2016666680574417	0.20166666666666666	0.20666666666666667
AC009806.1	0.0	0.0	0.0
TEAD1	0.07833333313465118	0.07833333333333334	0.08
AC013549.2	0.0	0.0	0.0
AC013549.1	0.0	0.0	0.0
LINC00958	0.0	0.0	0.0
AC084859.1	0.0	0.0	0.0
RASSF10	0.0	0.0	0.0
AC013762.1	0.0	0.0	0.0
ARNTL	0.08833333104848862	0.08833333333333333	0.10166666666666667
BTBD10	0.07666666805744171	0.07666666666666666	0.08166666666666667
PTH	0.0	0.0	0.0
FAR1	0.09333333373069763	0.09333333333333334	0.10333333333333333
LINC02548	0.0	0.0	0.0
AC027779.1	0.0	0.0	0.0
LINC02545	0.0	0.0	0.0
AC022240.1	0.0	0.0	0.0
SPON1	0.008333333767950535	0.008333333333333333	0.01
SPON1-AS1	0.0	0.0	0.0
RRAS2	0.22166666388511658	0.22166666666666668	0.23666666666666666
COPB1	0.4033333361148834	0.4033333333333333	0.43666666666666665
AC018523.2	0.0	0.0	0.0
PSMA1	1.0633333921432495	1.0633333333333332	1.1683333333333332
PDE3B	0.28999999165534973	0.29	0.32
CYP2R1	0.05166666582226753	0.051666666666666666	0.051666666666666666
CALCB	0.0	0.0	0.0016666666666666668
CALCA	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
INSC	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AC073172.2	0.0	0.0	0.0
AC073172.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AC087379.2	0.0	0.0	0.0
AC087379.1	0.0	0.0	0.0
AC009869.1	0.0	0.0	0.0
SOX6	0.07999999821186066	0.08	0.09166666666666666
AC103794.1	0.0	0.0	0.0
C11orf58	0.753333330154419	0.7533333333333333	0.7866666666666666
PLEKHA7	0.12999999523162842	0.13	0.14333333333333334
RPS13	6.269999980926514	6.27	6.725
PIK3C2A	0.22499999403953552	0.225	0.23333333333333334
NUCB2	0.351666659116745	0.3516666666666667	0.36833333333333335
NCR3LG1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC124798.1	0.006666666828095913	0.006666666666666667	0.006666666666666667
KCNJ11	0.004999999888241291	0.005	0.005
ABCC8	0.0	0.0	0.0
USH1C	0.009999999776482582	0.01	0.01
OTOG	0.0	0.0	0.0
AC124301.1	0.0	0.0	0.0
AC124301.2	0.0	0.0	0.0
MYOD1	0.0	0.0	0.0
KCNC1	0.0	0.0	0.0
SERGEF	0.07999999821186066	0.08	0.08833333333333333
TPH1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
SAAL1	0.05833333358168602	0.058333333333333334	0.058333333333333334
MRGPRX3	0.0	0.0	0.0
AC090099.4	0.0	0.0	0.0
MRGPRX4	0.0	0.0	0.0
SAA4	4.925000190734863	4.925	5.385
SAA2-SAA4	0.0	0.0	0.0
SAA2	4.304999828338623	4.305	4.3566666666666665
SAA1	9.524999618530273	9.525	9.781666666666666
HPS5	0.19333332777023315	0.19333333333333333	0.205
GTF2H1	0.1783333271741867	0.17833333333333334	0.18666666666666668
LDHA	2.806666612625122	2.8066666666666666	3.0483333333333333
LDHC	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
LDHAL6A	0.0	0.0	0.0
TSG101	0.2933333218097687	0.29333333333333333	0.32
UEVLD	0.09333333373069763	0.09333333333333334	0.09833333333333333
SPTY2D1OS	0.004999999888241291	0.005	0.005
SPTY2D1	0.12166666984558105	0.12166666666666667	0.13166666666666665
TMEM86A	0.036666665226221085	0.03666666666666667	0.03666666666666667
IGSF22	0.004999999888241291	0.005	0.005
AC103974.1	0.0	0.0	0.0
PTPN5	0.0	0.0	0.0
MRGPRX1	0.0	0.0	0.0
AC023078.5	0.0	0.0	0.0
MRGPRX2	0.0	0.0	0.0
ZDHHC13	0.004999999888241291	0.005	0.005
CSRP3	0.0	0.0	0.0
AC009652.2	0.0	0.0	0.0
E2F8	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC009652.1	0.0	0.0	0.0
NAV2	0.3083333373069763	0.30833333333333335	0.3383333333333333
NAV2-AS5	0.0	0.0	0.0
NAV2-AS4	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AC009549.1	0.0	0.0	0.0
NAV2-AS3	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
NAV2-AS2	0.0	0.0	0.0
NAV2-AS1	0.0	0.0	0.0
DBX1	0.0	0.0	0.0
HTATIP2	0.3816666603088379	0.38166666666666665	0.4066666666666667
PRMT3	0.0416666679084301	0.041666666666666664	0.04833333333333333
SLC6A5	0.0	0.0	0.0
NELL1	0.0	0.0	0.0
AC090707.1	0.0	0.0	0.0
AC090857.2	0.0	0.0	0.0
AC107882.1	0.0	0.0	0.0
ANO5	0.06333333253860474	0.06333333333333334	0.065
AC107886.1	0.0	0.0	0.0
AC104009.1	0.0	0.0	0.0
SLC17A6	0.0	0.0	0.0
AC040936.1	0.0	0.0	0.0
LINC01495	0.0	0.0	0.0
AC055878.1	0.0	0.0	0.0
FANCF	0.02666666731238365	0.02666666666666667	0.028333333333333332
GAS2	0.16333332657814026	0.16333333333333333	0.17166666666666666
SVIP	0.2683333456516266	0.2683333333333333	0.27666666666666667
AC006299.1	0.0	0.0	0.0
CCDC179	0.0	0.0	0.0
AC090092.1	0.0	0.0	0.0
AC100768.2	0.0	0.0	0.0
AC100768.1	0.0	0.0	0.0
AC015771.1	0.0	0.0	0.0
LUZP2	0.0	0.0	0.0
AC090592.1	0.0	0.0	0.0
AC013799.1	0.0	0.0	0.0
AC099687.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AC021698.1	0.0	0.0	0.0
ANO3	0.018333332613110542	0.018333333333333333	0.023333333333333334
MUC15	0.0	0.0	0.0
SLC5A12	0.06833333522081375	0.06833333333333333	0.07333333333333333
FIBIN	0.03333333507180214	0.03333333333333333	0.03666666666666667
BBOX1	0.628333330154419	0.6283333333333333	0.6616666666666666
BBOX1-AS1	0.0	0.0	0.0
CCDC34	0.061666667461395264	0.06166666666666667	0.06166666666666667
LGR4	0.6200000047683716	0.62	0.6733333333333333
AC100771.2	0.0	0.0	0.0
LIN7C	0.38499999046325684	0.385	0.4083333333333333
BDNF-AS	0.018333332613110542	0.018333333333333333	0.018333333333333333
LINC00678	0.0	0.0	0.0
BDNF	0.0	0.0	0.0
AC090159.1	0.0	0.0	0.0
KIF18A	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
METTL15	0.1366666704416275	0.13666666666666666	0.14833333333333334
AC013714.1	0.0	0.0	0.0
AC100773.1	0.0	0.0	0.0
AC090833.1	0.0	0.0	0.0
AC090791.1	0.0	0.0	0.0
AC090124.1	0.0	0.0	0.0
AC090124.2	0.0	0.0	0.0
AC110058.1	0.0	0.0	0.0
LINC02546	0.0	0.0	0.0
AC107973.1	0.0	0.0	0.0
LINC01616	0.0	0.0	0.0
KCNA4	0.0	0.0	0.0
AC124657.1	0.0	0.0	0.0
FSHB	0.0	0.0	0.0
ARL14EP	0.08833333104848862	0.08833333333333333	0.09333333333333334
MPPED2	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AL353699.1	0.0	0.0	0.0
AL136088.1	0.0	0.0	0.0
DCDC1	0.0716666653752327	0.07166666666666667	0.075
AL137804.1	0.0	0.0	0.0
DNAJC24	0.03333333507180214	0.03333333333333333	0.03333333333333333
IMMP1L	0.0833333358168602	0.08333333333333333	0.08833333333333333
ELP4	0.08666666597127914	0.08666666666666667	0.09333333333333334
AC131571.1	0.0	0.0	0.0
PAX6	0.0	0.0	0.0
AL035078.4	0.0	0.0	0.0
AL035078.1	0.0	0.0	0.0
AL035078.3	0.0	0.0	0.0
RCN1	1.3733333349227905	1.3733333333333333	1.4466666666666668
AL078612.1	0.0	0.0	0.0
AL078612.2	0.0	0.0	0.0
WT1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
EIF3M	0.675000011920929	0.675	0.7216666666666667
CCDC73	0.013333333656191826	0.013333333333333334	0.013333333333333334
PRRG4	0.3266666531562805	0.32666666666666666	0.3333333333333333
QSER1	0.11500000208616257	0.115	0.11666666666666667
DEPDC7	0.37166666984558105	0.37166666666666665	0.3983333333333333
TCP11L1	0.028333334252238274	0.028333333333333332	0.028333333333333332
LINC00294	0.019999999552965164	0.02	0.02
CSTF3	0.22166666388511658	0.22166666666666668	0.24333333333333335
CSTF3-DT	0.0	0.0	0.0
HIPK3	0.36666667461395264	0.36666666666666664	0.39166666666666666
KIAA1549L	0.0	0.0	0.0
AL049629.1	0.0	0.0	0.0
C11orf91	0.0	0.0	0.0
AL049629.2	0.0	0.0	0.0
CD59	1.2916666269302368	1.2916666666666667	1.3966666666666667
FBXO3	0.3383333384990692	0.3383333333333333	0.36833333333333335
FBXO3-DT	0.0	0.0	0.0
AC113192.5	0.0	0.0	0.0
AC113192.4	0.0	0.0	0.0
AC113192.1	0.0	0.0	0.0
AC113192.2	0.0	0.0	0.0
LMO2	0.0833333358168602	0.08333333333333333	0.085
AC132216.1	0.0	0.0	0.0
CAPRIN1	0.32499998807907104	0.325	0.35
NAT10	0.09333333373069763	0.09333333333333334	0.09666666666666666
ABTB2	0.09166666865348816	0.09166666666666666	0.10166666666666667
CAT	6.605000019073486	6.605	7.08
ELF5	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL137224.1	0.0	0.0	0.0
AC087783.1	0.0	0.0	0.0
EHF	0.0	0.0	0.0
APIP	0.11666666716337204	0.11666666666666667	0.12333333333333334
PDHX	0.21833333373069763	0.21833333333333332	0.23833333333333334
AL356215.1	0.0	0.0	0.0
CD44	0.25833332538604736	0.25833333333333336	0.2783333333333333
CD44-AS1	0.0	0.0	0.0
SLC1A2	0.3383333384990692	0.3383333333333333	0.345
AL133330.2	0.0	0.0	0.0
AC090625.2	0.0	0.0	0.0
PAMR1	0.16333332657814026	0.16333333333333333	0.17166666666666666
AL135934.1	0.0	0.0	0.0
FJX1	0.01666666753590107	0.016666666666666666	0.016666666666666666
AL138812.1	0.0	0.0	0.0
TRIM44	0.4166666567325592	0.4166666666666667	0.45666666666666667
AC090692.1	0.0	0.0	0.0
LDLRAD3	0.011666666716337204	0.011666666666666667	0.011666666666666667
COMMD9	0.2316666692495346	0.23166666666666666	0.25166666666666665
PRR5L	0.038333334028720856	0.03833333333333333	0.045
AC087277.1	0.0	0.0	0.0
AC009656.1	0.0	0.0	0.0
TRAF6	0.05166666582226753	0.051666666666666666	0.056666666666666664
RAG1	0.004999999888241291	0.005	0.006666666666666667
RAG2	0.0	0.0	0.0
C11orf74	0.054999999701976776	0.055	0.055
AC103798.1	0.0	0.0	0.0
AC021713.1	0.0	0.0	0.0
AC022796.1	0.0	0.0	0.0
LINC01493	0.0	0.0	0.0
LRRC4C	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC090138.1	0.0	0.0	0.0
AC021006.2	0.0	0.0	0.0
LINC01499	0.0	0.0	0.0
AC023442.3	0.0	0.0	0.0
AC023442.2	0.0	0.0	0.0
AC079917.1	0.0	0.0	0.0
AC090458.1	0.0	0.0	0.0
API5	0.34166666865348816	0.3416666666666667	0.36
AC087276.2	0.0	0.0	0.0
TTC17	0.41999998688697815	0.42	0.465
AC087276.3	0.0	0.0	0.0
AC068205.1	0.0	0.0	0.0
MIR670HG	0.0	0.0	0.0
HSD17B12	0.8766666650772095	0.8766666666666667	0.9283333333333333
AC087521.2	0.0	0.0	0.0
AC087521.4	0.0	0.0	0.0
ALKBH3	0.07500000298023224	0.075	0.07833333333333334
ALKBH3-AS1	0.0	0.0	0.0
C11orf96	0.5383333563804626	0.5383333333333333	0.5983333333333334
AC087521.1	0.0	0.0	0.0
ACCSL	0.0	0.0	0.0
ACCS	0.3149999976158142	0.315	0.32666666666666666
EXT2	0.20499999821186066	0.205	0.21833333333333332
ALX4	0.0	0.0	0.0
AC010768.4	0.0	0.0	0.0
CD82	0.2633333206176758	0.2633333333333333	0.275
AC010768.1	0.0	0.0	0.0
AC010768.2	0.0	0.0	0.0
AC104241.2	0.0	0.0	0.0
AC104241.1	0.0	0.0	0.0
TSPAN18	0.07333333045244217	0.07333333333333333	0.08
TP53I11	0.12333333492279053	0.12333333333333334	0.135
AC068858.1	0.0	0.0	0.0
PRDM11	0.01666666753590107	0.016666666666666666	0.018333333333333333
AC103681.2	0.0	0.0	0.0
SYT13	0.004999999888241291	0.005	0.005
AC103681.1	0.0	0.0	0.0
AC103736.1	0.0	0.0	0.0
AC018716.2	0.0	0.0	0.0
AC103855.3	0.0	0.0	0.0
AC018716.1	0.0	0.0	0.0
AC103855.1	0.0	0.0	0.0
CHST1	0.01666666753590107	0.016666666666666666	0.018333333333333333
AC087442.1	0.0	0.0	0.0
AC044839.4	0.0	0.0	0.0
AC044839.3	0.0	0.0	0.0
AC044839.1	0.04833333194255829	0.04833333333333333	0.05
SLC35C1	0.31333333253860474	0.31333333333333335	0.33666666666666667
AC044839.5	0.0	0.0	0.0
CRY2	0.4866666793823242	0.4866666666666667	0.53
MAPK8IP1	0.05166666582226753	0.051666666666666666	0.051666666666666666
AC068385.1	0.0	0.0	0.0
C11orf94	0.0	0.0	0.0
PEX16	0.3199999928474426	0.32	0.3516666666666667
LARGE2	0.021666666492819786	0.021666666666666667	0.025
PHF21A	0.05166666582226753	0.051666666666666666	0.051666666666666666
AC024475.1	0.0	0.0	0.0
AC024475.4	0.0	0.0	0.0
AC024475.3	0.0	0.0	0.0
AC116021.1	0.0	0.0	0.0
LINC02489	0.004999999888241291	0.005	0.005
CREB3L1	0.004999999888241291	0.005	0.005
DGKZ	0.1433333307504654	0.14333333333333334	0.15833333333333333
MDK	0.05166666582226753	0.051666666666666666	0.055
CHRM4	0.0	0.0	0.0
AMBRA1	0.0833333358168602	0.08333333333333333	0.08666666666666667
HARBI1	0.02500000037252903	0.025	0.02666666666666667
ATG13	0.27666667103767395	0.27666666666666667	0.29833333333333334
ARHGAP1	0.3016666769981384	0.3016666666666667	0.335
ZNF408	0.11500000208616257	0.115	0.12166666666666667
F2	19.1299991607666	19.13	20.321666666666665
CKAP5	0.0533333346247673	0.05333333333333334	0.058333333333333334
LRP4-AS1	0.0	0.0	0.0
LRP4	0.0	0.0	0.0
C11orf49	0.029999999329447746	0.03	0.03166666666666667
AC090589.2	0.0	0.0	0.0
ARFGAP2	0.6383333206176758	0.6383333333333333	0.7
PACSIN3	0.1666666716337204	0.16666666666666666	0.17666666666666667
DDB2	0.3016666769981384	0.3016666666666667	0.32666666666666666
AC018410.2	0.0	0.0	0.0
ACP2	0.4983333349227905	0.49833333333333335	0.5316666666666666
NR1H3	0.5249999761581421	0.525	0.5833333333333334
MADD	0.15000000596046448	0.15	0.15666666666666668
AC018410.1	0.0	0.0	0.0
MYBPC3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
SPI1	0.18166667222976685	0.18166666666666667	0.195
AC090559.1	0.0	0.0	0.0
SLC39A13	0.11166666448116302	0.11166666666666666	0.12333333333333334
PSMC3	0.7116666436195374	0.7116666666666667	0.7833333333333333
RAPSN	0.004999999888241291	0.005	0.005
CELF1	0.7983333468437195	0.7983333333333333	0.845
NDUFS3	0.40833333134651184	0.4083333333333333	0.43
PTPMT1	0.24500000476837158	0.245	0.26
KBTBD4	0.0833333358168602	0.08333333333333333	0.09
KF459542.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
FAM180B	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
C1QTNF4	0.011666666716337204	0.011666666666666667	0.015
MTCH2	1.0633333921432495	1.0633333333333332	1.1316666666666666
AGBL2	0.05833333358168602	0.058333333333333334	0.06166666666666667
FNBP4	0.25	0.25	0.26666666666666666
NUP160	0.15833333134651184	0.15833333333333333	0.16666666666666666
PTPRJ	0.2433333396911621	0.24333333333333335	0.24833333333333332
PTPRJ-AS1	0.0	0.0	0.0
OR4B1	0.0	0.0	0.0
OR4X2	0.0	0.0	0.0
OR4X1	0.0	0.0	0.0
OR4S1	0.0	0.0	0.0
OR4C3	0.0	0.0	0.0
OR4C5	0.0	0.0	0.0
OR4A47	0.0	0.0	0.0
TRIM49B	0.0	0.0	0.0
TRIM64C	0.0	0.0	0.0
FOLH1	0.41499999165534973	0.415	0.42833333333333334
OR4C13	0.0	0.0	0.0
OR4C12	0.0	0.0	0.0
AC109635.2	0.0	0.0	0.0
OR4C46	0.0	0.0	0.0
OR4A5	0.0	0.0	0.0
TRIM48	0.0	0.0	0.0
OR4A16	0.0	0.0	0.0
OR4A15	0.0	0.0	0.0
OR4C15	0.0	0.0	0.0
OR4C16	0.0	0.0	0.0
OR4C11	0.0	0.0	0.0
OR4P4	0.0	0.0	0.0
OR4S2	0.0	0.0	0.0
OR4C6	0.0	0.0	0.0
AP006437.1	0.0	0.0	0.0
OR5D3P	0.0	0.0	0.0
OR5D13	0.0	0.0	0.0
OR5D14	0.0	0.0	0.0
OR5L1	0.0	0.0	0.0
OR5D18	0.0	0.0	0.0
OR5L2	0.0	0.0	0.0
OR5D16	0.0	0.0	0.0
TRIM51	0.0	0.0	0.0
OR5W2	0.0	0.0	0.0
OR5I1	0.0	0.0	0.0
OR10AG1	0.0	0.0	0.0
OR5F1	0.0	0.0	0.0
OR5AS1	0.0	0.0	0.0
OR8I2	0.0	0.0	0.0
OR8H2	0.0	0.0	0.0
OR8H3	0.0	0.0	0.0
OR8J3	0.0	0.0	0.0
OR8K5	0.0	0.0	0.0
OR5J2	0.0	0.0	0.0
OR5T2	0.0	0.0	0.0
OR5T3	0.0	0.0	0.0
OR5T1	0.0	0.0	0.0
OR8H1	0.0	0.0	0.0
OR8K3	0.0	0.0	0.0
OR8K1	0.0	0.0	0.0
OR8J1	0.0	0.0	0.0
OR8U1	0.0	0.0	0.0
OR5R1	0.0	0.0	0.0
AP002512.3	0.0	0.0	0.0
OR5M9	0.0	0.0	0.0
OR5M3	0.0	0.0	0.0
OR5M8	0.0	0.0	0.0
OR5M11	0.0	0.0	0.0
OR5M10	0.0	0.0	0.0
OR5M1	0.0	0.0	0.0
OR5AP2	0.0	0.0	0.0
OR5AR1	0.0	0.0	0.0
OR9G1	0.0	0.0	0.0
OR9G4	0.0	0.0	0.0
AP001803.2	0.0	0.0	0.0
OR5AK2	0.0	0.0	0.0
LRRC55	0.02666666731238365	0.02666666666666667	0.03
APLNR	0.2150000035762787	0.215	0.22833333333333333
TNKS1BP1	0.3383333384990692	0.3383333333333333	0.36833333333333335
AP000781.1	0.0	0.0	0.0
SSRP1	0.23000000417232513	0.23	0.24666666666666667
P2RX3	0.0	0.0	0.0
PRG3	0.0	0.0	0.0
PRG2	0.0	0.0	0.0
AP000781.2	0.0	0.0	0.0
SLC43A3	0.5866666436195374	0.5866666666666667	0.6333333333333333
RTN4RL2	0.05166666582226753	0.051666666666666666	0.056666666666666664
AP002893.1	0.0	0.0	0.0
SLC43A1	1.496666669845581	1.495	1.585
TIMM10	0.351666659116745	0.3516666666666667	0.37333333333333335
SMTNL1	0.0	0.0	0.0
UBE2L6	0.3583333194255829	0.35833333333333334	0.39
SERPING1	17.18166732788086	17.18166666666667	18.378333333333334
YPEL4	0.0	0.0	0.0
CLP1	0.038333334028720856	0.03833333333333333	0.04
ZDHHC5	0.20499999821186066	0.205	0.225
MED19	0.09000000357627869	0.09	0.09333333333333334
TMX2	0.5216666460037231	0.5216666666666666	0.5533333333333333
TMX2-CTNND1	0.0	0.0	0.0
SELENOH	1.034999966621399	1.035	1.1016666666666666
AP001931.1	0.0	0.0	0.0
BTBD18	0.0	0.0	0.0
CTNND1	0.5583333373069763	0.5583333333333333	0.6183333333333333
OR9Q1	0.0	0.0	0.0
OR6Q1	0.0	0.0	0.0
AP004247.2	0.0	0.0	0.0
OR9I1	0.0	0.0	0.0
OR9Q2	0.0	0.0	0.0
OR1S2	0.0	0.0	0.0
OR1S1	0.0	0.0	0.0
OR10Q1	0.0	0.0	0.0
OR10W1	0.0	0.0	0.0
OR5B17	0.0	0.0	0.0
OR5B3	0.0	0.0	0.0
OR5B2	0.0	0.0	0.0
OR5B12	0.0	0.0	0.0
AP003557.1	0.0	0.0	0.0
OR5B21	0.0	0.0	0.0
LPXN	0.08666666597127914	0.08666666666666667	0.08833333333333333
ZFP91	0.21666666865348816	0.21666666666666667	0.24666666666666667
ZFP91-CNTF	0.0	0.0	0.0
AP001350.1	0.0	0.0	0.0
CNTF	0.0	0.0	0.0
GLYAT	1.5833333730697632	1.5833333333333333	1.6933333333333334
GLYATL2	0.0	0.0	0.0
GLYATL1	1.631666660308838	1.63	1.7733333333333334
AP001652.1	0.0	0.0	0.0
AP001636.3	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
GLYATL1B	0.0	0.0	0.0
FAM111B	0.0	0.0	0.0
FAM111A-DT	0.004999999888241291	0.005	0.005
FAM111A	0.16833333671092987	0.16833333333333333	0.17833333333333334
DTX4	0.1366666704416275	0.13666666666666666	0.155
MPEG1	0.4416666626930237	0.44166666666666665	0.47333333333333333
AP002358.1	0.0	0.0	0.0
OR5AN1	0.0	0.0	0.0
OR5A2	0.0	0.0	0.0
OR5A1	0.0	0.0	0.0
OR4D6	0.0	0.0	0.0
OR4D10	0.0	0.0	0.0
OR4D11	0.0	0.0	0.0
OR4D9	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AP000442.1	0.0	0.0	0.0
OSBP	0.2683333456516266	0.2683333333333333	0.295
AP000442.2	0.006666666828095913	0.006666666666666667	0.006666666666666667
PATL1	0.16333332657814026	0.16333333333333333	0.17166666666666666
OR10V1	0.0	0.0	0.0
STX3	0.09666666388511658	0.09666666666666666	0.10166666666666667
AP000640.1	0.0	0.0	0.0
MRPL16	0.3816666603088379	0.38166666666666665	0.39666666666666667
GIF	0.0	0.0	0.0
TCN1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AP002347.1	0.0	0.0	0.0
AP000790.3	0.0	0.0	0.0
AP000790.4	0.0	0.0	0.0
AP000790.2	0.0	0.0	0.0
OOSP2	0.0	0.0	0.0
MS4A3	0.0	0.0	0.0
MS4A2	0.0033333334140479565	0.0033333333333333335	0.005
AP001257.1	0.0	0.0	0.0
MS4A6A	0.9183333516120911	0.9183333333333333	0.9833333333333333
MS4A4E	0.0	0.0	0.0
MS4A4A	0.1616666615009308	0.16166666666666665	0.17
MS4A6E	0.0	0.0	0.0
MS4A7	0.6616666913032532	0.6616666666666666	0.7066666666666667
MS4A14	0.004999999888241291	0.005	0.005
MS4A5	0.0	0.0	0.0
MS4A1	0.019999999552965164	0.02	0.023333333333333334
MS4A12	0.0	0.0	0.0
MS4A13	0.0	0.0	0.0
MS4A8	0.0	0.0	0.0
MS4A18	0.0	0.0	0.0
MS4A15	0.0	0.0	0.0
MS4A10	0.0	0.0	0.0
AP000777.1	0.0	0.0	0.0
AP000777.2	0.0	0.0	0.0
AP000777.3	0.0	0.0	0.0
CCDC86	0.029999999329447746	0.03	0.03166666666666667
PTGDR2	0.0	0.0	0.0
ZP1	0.0	0.0	0.0
PRPF19	0.34166666865348816	0.3416666666666667	0.37
AP003721.4	0.0	0.0	0.0
AP003721.3	0.0	0.0	0.0
TMEM109	0.24833333492279053	0.24833333333333332	0.26
AP003721.1	0.0	0.0	0.0
TMEM132A	0.006666666828095913	0.006666666666666667	0.008333333333333333
SLC15A3	0.2133333384990692	0.21333333333333335	0.23166666666666666
CD6	0.09000000357627869	0.09	0.09666666666666666
AP003721.2	0.0	0.0	0.0
CD5	0.009999999776482582	0.01	0.01
VPS37C	0.0716666653752327	0.07166666666666667	0.07333333333333333
PGA3	0.0	0.0	0.0
PGA4	0.0	0.0	0.0
PGA5	0.006666666828095913	0.006666666666666667	0.006666666666666667
VWCE	0.23999999463558197	0.24	0.26666666666666666
DDB1	0.596666693687439	0.5966666666666667	0.6133333333333333
TKFC	3.053333282470703	3.0533333333333332	3.2516666666666665
CYB561A3	0.1783333271741867	0.17833333333333334	0.2
TMEM138	0.1366666704416275	0.13666666666666666	0.14166666666666666
TMEM216	0.02666666731238365	0.02666666666666667	0.028333333333333332
CPSF7	0.3583333194255829	0.35833333333333334	0.4
AP003108.2	0.006666666828095913	0.006666666666666667	0.006666666666666667
SDHAF2	0.37166666984558105	0.37166666666666665	0.395
PPP1R32	0.0416666679084301	0.041666666666666664	0.04833333333333333
AP003108.1	0.0	0.0	0.0
LRRC10B	0.0	0.0	0.0
SYT7	1.2766666412353516	1.2766666666666666	1.3283333333333334
AP003559.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AP002754.1	0.0	0.0	0.0
AP002754.2	0.0	0.0	0.0
DAGLA	0.008333333767950535	0.008333333333333333	0.01
DKFZP434K028	0.0	0.0	0.0
MYRF	0.18000000715255737	0.18	0.2
TMEM258	1.0049999952316284	1.005	1.0533333333333332
FEN1	0.046666666865348816	0.04666666666666667	0.05
FADS2	1.7400000095367432	1.74	1.8433333333333333
FADS1	0.5583333373069763	0.5583333333333333	0.58
FADS3	0.11833333224058151	0.11833333333333333	0.12833333333333333
RAB3IL1	0.054999999701976776	0.055	0.06333333333333334
BEST1	0.02666666731238365	0.02666666666666667	0.09833333333333333
FTH1	15.236666679382324	15.236666666666666	16.186666666666667
AP003733.3	0.0	0.0	0.0
INCENP	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
SCGB1D1	0.0	0.0	0.0
SCGB2A1	0.0	0.0	0.0
AP003306.1	0.0	0.0	0.0
SCGB1D2	0.0	0.0	0.0
SCGB2A2	0.0	0.0	0.0
SCGB1D4	0.0	0.0	0.0
AP003306.2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ASRGL1	0.009999999776482582	0.01	0.01
AP003064.1	0.0	0.0	0.0
SCGB1A1	0.0	0.0	0.0
AP003064.2	0.0	0.0	0.0
AHNAK	1.4800000190734863	1.48	1.5966666666666667
AP001363.1	0.0	0.0	0.0
AP001363.2	0.0	0.0	0.0
EEF1G	0.04333333298563957	0.043333333333333335	0.05
AP002990.1	0.0	0.0	0.0
TUT1	0.15666666626930237	0.15666666666666668	0.165
MTA2	0.07333333045244217	0.07333333333333333	0.075
EML3	0.4033333361148834	0.4033333333333333	0.42833333333333334
AP001458.1	0.0	0.0	0.0
ROM1	0.011666666716337204	0.011666666666666667	0.013333333333333334
B3GAT3	0.2683333456516266	0.2683333333333333	0.29
GANAB	1.309999942779541	1.31	1.3783333333333334
INTS5	0.12166666984558105	0.12166666666666667	0.12666666666666668
AP001458.2	0.0	0.0	0.0
C11orf98	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
LBHD1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
CSKMT	0.17166666686534882	0.17166666666666666	0.18833333333333332
UQCC3	0.3216666579246521	0.32166666666666666	0.3416666666666667
UBXN1	0.3233333230018616	0.3233333333333333	0.345
LRRN4CL	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
BSCL2	0.011666666716337204	0.011666666666666667	0.01
HNRNPUL2-BSCL2	0.0	0.0	0.0
GNG3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
HNRNPUL2	0.30000001192092896	0.3	0.3233333333333333
TTC9C	0.03999999910593033	0.04	0.04666666666666667
ZBTB3	0.029999999329447746	0.03	0.03166666666666667
POLR2G	0.3499999940395355	0.35	0.37666666666666665
AP001160.2	0.004999999888241291	0.005	0.005
TAF6L	0.2083333283662796	0.20833333333333334	0.22833333333333333
TMEM223	0.10999999940395355	0.11	0.115
AP001160.3	0.008333333767950535	0.008333333333333333	0.01
TMEM179B	0.3700000047683716	0.37	0.39
NXF1	0.3383333384990692	0.3383333333333333	0.365
STX5	0.38999998569488525	0.39	0.425
AP001160.1	0.004999999888241291	0.005	0.006666666666666667
