x	y	mean_x	mean_y	log2FC	gene
seed_N	scCNASim-cs_N	0.2683333333333333	0.25666666666666665	-0.06413033741971556	17_36428618_36439566
seed_N	scCNASim-cs_N	0.41	0.415	0.017487426728841078	17_36486629_36543435
seed_N	scCNASim-cs_N	0.5333333333333333	0.54	0.01792190799726263	17_36544888_36589848
seed_N	scCNASim-cs_N	0.08333333333333333	0.07833333333333334	-0.08926733809708723	17_36591798_36600806
seed_N	scCNASim-cs_N	0.045	0.045	0.0	17_36601572_36608971
seed_N	scCNASim-cs_N	0.006666666666666667	0.005	-0.4150374992788438	17_36634069_36634698
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_36684754_36685129
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_36722583_36726340
seed_N	scCNASim-cs_N	0.008333333333333333	0.005	-0.7369655941662062	17_36861674_36936661
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_36936785_36944612
seed_N	scCNASim-cs_N	0.19833333333333333	0.20833333333333334	0.07096652135414358	17_36948875_37056871
seed_N	scCNASim-cs_N	0.5666666666666667	0.6066666666666667	0.09840370406099447	17_37084988_37406818
seed_N	scCNASim-cs_N	0.09166666666666666	0.1	0.12553088208385912	17_37406874_37479730
seed_N	scCNASim-cs_N	0.14833333333333334	0.14	-0.0834160081876375	17_37489831_37513501
seed_N	scCNASim-cs_N	0.29833333333333334	0.325	0.12351453648535415	17_37514797_37609496
seed_N	scCNASim-cs_N	0.24833333333333332	0.285	0.19868399442373627	17_37609739_37684252
seed_N	scCNASim-cs_N	0.235	0.245	0.06012099243757092	17_37686432_37745247
seed_N	scCNASim-cs_N	0.008333333333333333	0.008333333333333333	0.0	17_37798894_37802788
seed_N	scCNASim-cs_N	0.27166666666666667	0.24333333333333335	-0.15890359535106025	17_37924415_37935365
seed_N	scCNASim-cs_N	0.27166666666666667	0.295	0.11887739585191982	17_37977972_37989048
seed_N	scCNASim-cs_N	0.16666666666666666	0.16333333333333333	-0.029146345659516508	17_38003976_38014902
seed_N	scCNASim-cs_N	0.15333333333333332	0.155	0.015596855051018587	17_38057693_38068592
seed_N	scCNASim-cs_N	0.2733333333333333	0.29333333333333333	0.10187961401921364	17_38127951_38138862
seed_N	scCNASim-cs_N	0.275	0.3233333333333333	0.23359062794131166	17_38181659_38192541
seed_N	scCNASim-cs_N	0.18	0.18833333333333332	0.06529146025171914	17_38297023_38323218
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_38325530_38343847
seed_N	scCNASim-cs_N	0.08833333333333333	0.09166666666666666	0.05343925896146041	17_38352228_38405593
seed_N	scCNASim-cs_N	0.07	0.07166666666666667	0.03394733192333753	17_38419280_38512392
seed_N	scCNASim-cs_N	0.105	0.09	-0.22239242133644802	17_38530016_38605930
seed_N	scCNASim-cs_N	0.07166666666666667	0.058333333333333334	-0.2969817377571315	17_38671703_38675421
seed_N	scCNASim-cs_N	0.3416666666666667	0.3516666666666667	0.04161908920173913	17_38702452_38729803
seed_N	scCNASim-cs_N	1.445	1.3816666666666666	-0.06465989172608472	17_38730235_38751457
seed_N	scCNASim-cs_N	1.7316666666666667	1.835	0.08361881466015718	17_38752736_38764231
seed_N	scCNASim-cs_N	0.225	0.19833333333333333	-0.18199783374288747	17_38765689_38800126
seed_N	scCNASim-cs_N	0.21333333333333335	0.21333333333333335	0.0	17_38800434_38825481
seed_N	scCNASim-cs_N	0.03	0.021666666666666667	-0.46948528330122	17_38835088_38841455
seed_N	scCNASim-cs_N	5.245	5.273333333333333	0.007772421174367974	17_38847865_38853843
seed_N	scCNASim-cs_N	0.73	0.8033333333333333	0.13810227662878835	17_38869859_38921770
seed_N	scCNASim-cs_N	0.013333333333333334	0.006666666666666667	-1.0	17_38925168_38929384
seed_N	scCNASim-cs_N	0.011666666666666667	0.01	-0.22239242133644802	17_38936432_38967402
seed_N	scCNASim-cs_N	0.008333333333333333	0.008333333333333333	0.0	17_39003248_39013032
seed_N	scCNASim-cs_N	0.006666666666666667	0.005	-0.4150374992788438	17_39026715_39027110
seed_N	scCNASim-cs_N	0.055	0.06	0.12553088208385882	17_39063303_39154394
seed_N	scCNASim-cs_N	0.02666666666666667	0.02	-0.4150374992788438	17_39156894_39167484
seed_N	scCNASim-cs_N	0.035	0.03833333333333333	0.13124453327825245	17_39173290_39197703
