feature	cs_N	rs_N	cs_T	rs_T
NOL6	0.095	0.095	0.09333333333333334	0.09333333333333334
AL139008.2	0.0	0.0	0.0	0.0
ANKRD18B	0.0	0.0	0.0	0.0
CYP4F26P	0.0	0.0	0.0	0.0
TRBV20OR9-2	0.0	0.0	0.0	0.0
TRBV21OR9-2	0.0	0.0	0.0	0.0
TRBV22OR9-2	0.0	0.0	0.0	0.0
TRBV23OR9-2	0.0	0.0	0.0	0.0
TRBV24OR9-2	0.0	0.0	0.0	0.0
TRBV25OR9-2	0.0	0.0	0.0	0.0
AL356489.3	0.0	0.0	0.0	0.0
TRBV26OR9-2	0.0	0.0	0.0	0.0
AL356489.2	0.0	0.0	0.0	0.0
AL356489.1	0.0	0.0	0.0	0.0
LINC01251	0.0	0.0	0.0	0.0
PRSS3	0.015	0.015	0.013333333333333334	0.013333333333333334
UBE2R2-AS1	0.0	0.0	0.0	0.0
TRBV29OR9-2	0.0	0.0	0.0	0.0
UBE2R2	0.55	0.55	0.52	0.52
UBAP2	0.09	0.09	0.10833333333333334	0.10833333333333334
AL354989.1	0.0	0.0	0.0	0.0
DCAF12	0.13833333333333334	0.13833333333333334	0.12666666666666668	0.12666666666666668
UBAP1	0.32	0.32	0.28	0.28
KIF24	0.0	0.0	0.0	0.0
NUDT2	0.115	0.115	0.125	0.125
MYORG	0.28833333333333333	0.28833333333333333	0.24	0.24
C9orf24	0.016666666666666666	0.016666666666666666	0.01	0.01
FAM219A	0.028333333333333332	0.028333333333333332	0.03833333333333333	0.03833333333333333
DNAI1	0.0	0.0	0.0	0.0
ENHO	0.19166666666666668	0.19166666666666668	0.14833333333333334	0.14833333333333334
AL160270.1	0.0	0.0	0.0	0.0
CNTFR	0.08833333333333333	0.08833333333333333	0.06333333333333334	0.06333333333333334
CNTFR-AS1	0.0	0.0	0.0	0.0
RPP25L	0.265	0.265	0.27	0.27
DCTN3	0.285	0.285	0.29833333333333334	0.29833333333333334
ARID3C	0.0	0.0	0.0	0.0
SIGMAR1	0.7183333333333334	0.7183333333333334	0.715	0.715
GALT	0.5316666666666666	0.5316666666666666	0.58	0.58
AL162231.3	0.0	0.0	0.0	0.0
IL11RA	0.3233333333333333	0.3233333333333333	0.3566666666666667	0.3566666666666667
CCL27	0.011666666666666667	0.011666666666666667	0.006666666666666667	0.006666666666666667
AL162231.1	0.05	0.05	0.041666666666666664	0.041666666666666664
AL162231.2	0.0	0.0	0.0	0.0
CCL19	0.165	0.165	0.17166666666666666	0.17166666666666666
CCL21	0.305	0.305	0.29833333333333334	0.29833333333333334
FAM205A	0.0	0.0	0.0	0.0
FAM205C	0.0	0.0	0.0	0.0
PHF24	0.0	0.0	0.0	0.0
DNAJB5-DT	0.0	0.0	0.0	0.0
DNAJB5	0.011666666666666667	0.011666666666666667	0.023333333333333334	0.023333333333333334
C9orf131	0.0	0.0	0.0	0.0
VCP	0.9933333333333333	0.9933333333333333	1.035	1.035
FANCG	0.021666666666666667	0.021666666666666667	0.023333333333333334	0.023333333333333334
PIGO	0.14666666666666667	0.14666666666666667	0.145	0.145
AL353795.2	0.0	0.0	0.0	0.0
STOML2	0.6016666666666667	0.6016666666666667	0.5883333333333334	0.5883333333333334
FAM214B	0.13333333333333333	0.13333333333333333	0.13	0.13
UNC13B	0.08833333333333333	0.08833333333333333	0.10166666666666667	0.10166666666666667
RUSC2	0.07166666666666667	0.07166666666666667	0.06666666666666667	0.06666666666666667
FAM166B	0.0	0.0	0.0	0.0
TESK1	0.14	0.14	0.14666666666666667	0.14666666666666667
CD72	0.018333333333333333	0.018333333333333333	0.028333333333333332	0.028333333333333332
AL357874.2	0.0	0.0	0.0	0.0
AL357874.1	0.0	0.0	0.0	0.0
SIT1	0.005	0.005	0.005	0.005
RMRP	0.013333333333333334	0.013333333333333334	0.005	0.005
CCDC107	0.20666666666666667	0.20666666666666667	0.19666666666666666	0.19666666666666666
ARHGEF39	0.0	0.0	0.0	0.0
CA9	0.01	0.01	0.0033333333333333335	0.0033333333333333335
TPM2	0.115	0.115	0.12	0.12
TLN1	0.335	0.335	0.30833333333333335	0.30833333333333335
CREB3	0.20166666666666666	0.20166666666666666	0.205	0.205
GBA2	0.21166666666666667	0.21166666666666667	0.21333333333333335	0.21333333333333335
RGP1	0.065	0.065	0.06833333333333333	0.06833333333333333
MSMP	0.0	0.0	0.0	0.0
AL133410.2	0.0	0.0	0.0	0.0
AL133410.1	0.0	0.0	0.0	0.0
NPR2	0.021666666666666667	0.021666666666666667	0.025	0.025
SPAG8	0.0033333333333333335	0.0033333333333333335	0.0016666666666666668	0.0016666666666666668
HINT2	0.6783333333333333	0.6783333333333333	0.7383333333333333	0.7383333333333333
TMEM8B	0.05	0.05	0.07833333333333334	0.07833333333333334
FAM221B	0.0	0.0	0.0	0.0
OR13J1	0.0	0.0	0.0	0.0
HRCT1	0.0	0.0	0.0	0.0
SPAAR	0.006666666666666667	0.006666666666666667	0.0016666666666666668	0.0016666666666666668
OR2S2	0.0	0.0	0.0	0.0
RECK	0.06	0.06	0.06	0.06
GLIPR2	0.07333333333333333	0.07333333333333333	0.06166666666666667	0.06166666666666667
CCIN	0.0	0.0	0.0	0.0
CLTA	0.5216666666666666	0.5216666666666666	0.44	0.44
GNE	0.96	0.96	1.0066666666666666	1.0066666666666666
RNF38	0.085	0.085	0.09166666666666666	0.09166666666666666
MELK	0.0	0.0	0.0	0.0
PAX5	0.0	0.0	0.0	0.0
AL450267.1	0.0	0.0	0.0	0.0
AL161781.2	0.0	0.0	0.0	0.0
LINC01400	0.0	0.0	0.0	0.0
AL512604.3	0.0	0.0	0.0	0.0
EBLN3P	0.30833333333333335	0.30833333333333335	0.3416666666666667	0.3416666666666667
AL512604.2	0.0	0.0	0.0	0.0
ZCCHC7	0.06666666666666667	0.06666666666666667	0.07166666666666667	0.07166666666666667
LINC01627	0.0	0.0	0.0	0.0
GRHPR	5.165	5.165	5.1883333333333335	5.1883333333333335
ZBTB5	0.11333333333333333	0.11333333333333333	0.09166666666666666	0.09166666666666666
POLR1E	0.3416666666666667	0.3416666666666667	0.34	0.34
AL513165.1	0.0	0.0	0.0	0.0
FBXO10	0.021666666666666667	0.021666666666666667	0.02666666666666667	0.02666666666666667
AL513165.2	0.0	0.0	0.0	0.0
TOMM5	0.07666666666666666	0.07666666666666666	0.08333333333333333	0.08333333333333333
AL138752.2	0.0	0.0	0.0	0.0
FRMPD1	0.011666666666666667	0.011666666666666667	0.0033333333333333335	0.0033333333333333335
TRMT10B	0.02666666666666667	0.02666666666666667	0.035	0.035
EXOSC3	0.07333333333333333	0.07333333333333333	0.06666666666666667	0.06666666666666667
DCAF10	0.175	0.175	0.14666666666666667	0.14666666666666667
SLC25A51	0.025	0.025	0.018333333333333333	0.018333333333333333
SHB	0.11333333333333333	0.11333333333333333	0.085	0.085
AL135785.1	0.0	0.0	0.0	0.0
ALDH1B1	1.475	1.475	1.5183333333333333	1.5183333333333333
IGFBPL1	0.0	0.0	0.0	0.0
FAM95C	0.03	0.03	0.03833333333333333	0.03833333333333333
ANKRD18A	0.028333333333333332	0.028333333333333332	0.016666666666666666	0.016666666666666666
FAM201A	0.0	0.0	0.0	0.0
AL591543.1	0.0	0.0	0.0	0.0
FAM240B	0.0	0.0	0.0	0.0
AL845311.1	0.0	0.0	0.0	0.0
CNTNAP3	0.005	0.005	0.006666666666666667	0.006666666666666667
SPATA31A1	0.0	0.0	0.0	0.0
FAM74A1	0.0	0.0	0.0	0.0
BX005214.1	0.0	0.0	0.0	0.0
BX005214.2	0.0	0.0	0.0	0.0
GLIDR	0.006666666666666667	0.006666666666666667	0.0	0.0
AL773545.1	0.0	0.0	0.0	0.0
ANKRD20A2	0.0	0.0	0.0	0.0
FAM95B1	0.04833333333333333	0.04833333333333333	0.04666666666666667	0.04666666666666667
BMS1P14	0.0	0.0	0.0	0.0
FP325318.1	0.0	0.0	0.0	0.0
IGKV1OR9-2	0.0	0.0	0.0	0.0
AL353626.1	0.0	0.0	0.0	0.0
BX255923.1	0.0	0.0	0.0	0.0
BX255923.2	0.0	0.0	0.0	0.0
FOXD4L6	0.0	0.0	0.0	0.0
CBWD6	0.0033333333333333335	0.0033333333333333335	0.01	0.01
AL845472.1	0.0	0.0	0.0	0.0
AL354718.2	0.0	0.0	0.0	0.0
AL591926.2	0.0	0.0	0.0	0.0
CNTNAP3B	0.03166666666666667	0.03166666666666667	0.025	0.025
SPATA31A6	0.0	0.0	0.0	0.0
FAM74A7	0.0	0.0	0.0	0.0
AL445584.2	0.0	0.0	0.0	0.0
BX088651.4	0.0	0.0	0.0	0.0
BX088651.2	0.0	0.0	0.0	0.0
BX664718.1	0.0	0.0	0.0	0.0
AL591441.2	0.0	0.0	0.0	0.0
AL591441.1	0.0	0.0	0.0	0.0
SPATA31A5	0.0	0.0	0.0	0.0
AL590491.2	0.0	0.0	0.0	0.0
SPATA31A7	0.0	0.0	0.0	0.0
BX005040.3	0.0	0.0	0.0	0.0
BX005040.1	0.0	0.0	0.0	0.0
BX088645.1	0.0	0.0	0.0	0.0
AL935212.2	0.0	0.0	0.0	0.0
AL935212.1	0.0	0.0	0.0	0.0
FAM27C	0.0	0.0	0.0	0.0
AL391987.4	0.0	0.0	0.0	0.0
AL391987.2	0.0	0.0	0.0	0.0
AL391987.3	0.0	0.0	0.0	0.0
CR769775.2	0.0	0.0	0.0	0.0
AL590399.3	0.0	0.0	0.0	0.0
AL590399.1	0.0	0.0	0.0	0.0
AL590399.5	0.0	0.0	0.0	0.0
LINC01189	0.0	0.0	0.0	0.0
BX005266.2	0.0	0.0	0.0	0.0
LINC01410	0.0	0.0	0.0	0.0
AL512625.2	0.0	0.0	0.0	0.0
AL512625.3	0.02666666666666667	0.02666666666666667	0.03166666666666667	0.03166666666666667
AL512625.1	0.0	0.0	0.0	0.0
AL772155.1	0.0	0.0	0.0	0.0
CR786580.1	0.0	0.0	0.0	0.0
ANKRD20A4	0.0	0.0	0.0	0.0
IGKV1OR-2	0.0	0.0	0.0	0.0
IGKV1OR9-1	0.0	0.0	0.0	0.0
FOXD4L5	0.0	0.0	0.0	0.0
CBWD5	0.15166666666666667	0.15166666666666667	0.15	0.15
FOXD4L4	0.0	0.0	0.0	0.0
IGKV1OR-3	0.0	0.0	0.0	0.0
AL136317.2	0.0	0.0	0.0	0.0
ANKRD20A3	0.008333333333333333	0.008333333333333333	0.0016666666666666668	0.0016666666666666668
AL513478.2	0.0	0.0	0.0	0.0
ZNF658	0.008333333333333333	0.008333333333333333	0.016666666666666666	0.016666666666666666
AL353770.4	0.0	0.0	0.0	0.0
AL353770.3	0.0	0.0	0.0	0.0
SPATA31A3	0.0	0.0	0.0	0.0
BX664730.1	0.0	0.0	0.0	0.0
ANKRD20A1	0.0	0.0	0.0	0.0
AL353608.2	0.0	0.0	0.0	0.0
CBWD3	0.018333333333333333	0.018333333333333333	0.016666666666666666	0.016666666666666666
FOXD4L3	0.0	0.0	0.0	0.0
AL353608.3	0.0	0.0	0.0	0.0
AL353608.1	0.0	0.0	0.0	0.0
PGM5	0.05333333333333334	0.05333333333333334	0.075	0.075
PGM5-AS1	0.0	0.0	0.0	0.0
AL161457.2	0.0	0.0	0.0	0.0
TMEM252	0.005	0.005	0.006666666666666667	0.006666666666666667
AL353616.2	0.0	0.0	0.0	0.0
LINC01506	0.011666666666666667	0.011666666666666667	0.011666666666666667	0.011666666666666667
PIP5K1B	0.01	0.01	0.006666666666666667	0.006666666666666667
FAM122A	0.10333333333333333	0.10333333333333333	0.09166666666666666	0.09166666666666666
AL354794.1	0.0	0.0	0.0	0.0
PRKACG	0.0	0.0	0.0	0.0
FXN	0.19666666666666666	0.19666666666666666	0.20166666666666666	0.20166666666666666
AL358113.1	0.0	0.0	0.0	0.0
TJP2	0.08666666666666667	0.08666666666666667	0.075	0.075
BANCR	0.0	0.0	0.0	0.0
FAM189A2	0.0	0.0	0.0	0.0
APBA1	0.028333333333333332	0.028333333333333332	0.028333333333333332	0.028333333333333332
AL353693.1	0.0	0.0	0.0	0.0
AL162412.1	0.0	0.0	0.0	0.0
PTAR1	0.25666666666666665	0.25666666666666665	0.2916666666666667	0.2916666666666667
C9orf135-DT	0.0	0.0	0.0	0.0
C9orf135	0.0	0.0	0.0	0.0
MAMDC2-AS1	0.01	0.01	0.013333333333333334	0.013333333333333334
MAMDC2	0.008333333333333333	0.008333333333333333	0.008333333333333333	0.008333333333333333
SMC5-AS1	0.0016666666666666668	0.0016666666666666668	0.01	0.01
SMC5	0.225	0.225	0.215	0.215
KLF9	0.635	0.635	0.6633333333333333	0.6633333333333333
TRPM3	0.0	0.0	0.0	0.0
AL159990.2	0.0	0.0	0.0	0.0
AL159990.1	0.0	0.0	0.0	0.0
CEMIP2	0.6133333333333333	0.6133333333333333	0.565	0.565
ABHD17B	0.15666666666666668	0.15666666666666668	0.135	0.135
C9orf85	0.035	0.035	0.03	0.03
C9orf57	0.0	0.0	0.0	0.0
GDA	0.7366666666666667	0.7366666666666667	0.6983333333333334	0.6983333333333334
AL135924.2	0.013333333333333334	0.013333333333333334	0.02	0.02
LINC01504	0.0	0.0	0.0	0.0
ZFAND5	1.445	1.445	1.4816666666666667	1.4816666666666667
TMC1	0.0	0.0	0.0	0.0
LINC01474	0.008333333333333333	0.008333333333333333	0.008333333333333333	0.008333333333333333
ALDH1A1	7.216666666666667	7.216666666666667	7.088333333333333	7.088333333333333
ANXA1	0.30833333333333335	0.30833333333333335	0.25333333333333335	0.25333333333333335
AL451127.1	0.0	0.0	0.0	0.0
AL355674.1	0.0	0.0	0.0	0.0
RORB-AS1	0.0	0.0	0.0	0.0
RORB	0.0	0.0	0.0	0.0
TRPM6	0.0	0.0	0.0	0.0
C9orf40	0.021666666666666667	0.021666666666666667	0.03333333333333333	0.03333333333333333
C9orf41-AS1	0.0	0.0	0.0	0.0
CARNMT1	0.245	0.245	0.23666666666666666	0.23666666666666666
NMRK1	0.5583333333333333	0.5583333333333333	0.5616666666666666	0.5616666666666666
OSTF1	0.12666666666666668	0.12666666666666668	0.11666666666666667	0.11666666666666667
AL353780.1	0.0	0.0	0.0	0.0
PCSK5	0.021666666666666667	0.021666666666666667	0.013333333333333334	0.013333333333333334
RFK	0.34833333333333333	0.34833333333333333	0.3383333333333333	0.3383333333333333
GCNT1	0.028333333333333332	0.028333333333333332	0.03333333333333333	0.03333333333333333
PRUNE2	0.013333333333333334	0.013333333333333334	0.01	0.01
PCA3	0.0	0.0	0.0	0.0
FOXB2	0.0	0.0	0.0	0.0
VPS13A-AS1	0.0	0.0	0.0	0.0
VPS13A	0.16833333333333333	0.16833333333333333	0.185	0.185
GNA14	0.07833333333333334	0.07833333333333334	0.08333333333333333	0.08333333333333333
GNA14-AS1	0.0	0.0	0.0	0.0
GNAQ	0.23666666666666666	0.23666666666666666	0.215	0.215
CEP78	0.06833333333333333	0.06833333333333333	0.07333333333333333	0.07333333333333333
PSAT1	1.0316666666666667	1.0316666666666667	1.0433333333333332	1.0433333333333332
AL512634.1	0.0	0.0	0.0	0.0
AL358975.1	0.0	0.0	0.0	0.0
TLE4	0.051666666666666666	0.051666666666666666	0.045	0.045
AL161912.1	0.0	0.0	0.0	0.0
AL161912.2	0.0	0.0	0.0	0.0
AL161782.1	0.0	0.0	0.0	0.0
LINC01507	0.0	0.0	0.0	0.0
AL138749.1	0.0	0.0	0.0	0.0
TLE1	0.43666666666666665	0.43666666666666665	0.43333333333333335	0.43333333333333335
AL591368.1	0.0	0.0	0.0	0.0
AL158154.1	0.0	0.0	0.0	0.0
SPATA31D4	0.0	0.0	0.0	0.0
AL158154.2	0.0	0.0	0.0	0.0
SPATA31D3	0.0	0.0	0.0	0.0
SPATA31D1	0.0	0.0	0.0	0.0
AL162726.1	0.0	0.0	0.0	0.0
AL162726.4	0.0	0.0	0.0	0.0
RASEF	0.023333333333333334	0.023333333333333334	0.035	0.035
AL137847.1	0.0	0.0	0.0	0.0
FRMD3	0.0033333333333333335	0.0033333333333333335	0.005	0.005
AL137847.2	0.0	0.0	0.0	0.0
IDNK	0.22833333333333333	0.22833333333333333	0.18333333333333332	0.18333333333333332
UBQLN1	0.49	0.49	0.5316666666666666	0.5316666666666666
AL354920.1	0.0	0.0	0.0	0.0
GKAP1	0.06666666666666667	0.06666666666666667	0.07833333333333334	0.07833333333333334
AL354733.1	0.0	0.0	0.0	0.0
AL354733.2	0.0	0.0	0.0	0.0
KIF27	0.03833333333333333	0.03833333333333333	0.03333333333333333	0.03333333333333333
C9orf64	0.13166666666666665	0.13166666666666665	0.15	0.15
HNRNPK	2.236666666666667	2.236666666666667	2.3383333333333334	2.3383333333333334
AL354733.3	0.0	0.0	0.0	0.0
RMI1	0.035	0.035	0.03166666666666667	0.03166666666666667
AL390838.1	0.0	0.0	0.0	0.0
SLC28A3	0.01	0.01	0.008333333333333333	0.008333333333333333
AL356134.1	0.0	0.0	0.0	0.0
NTRK2	0.006666666666666667	0.006666666666666667	0.008333333333333333	0.008333333333333333
AGTPBP1	0.058333333333333334	0.058333333333333334	0.058333333333333334	0.058333333333333334
AL157882.1	0.0	0.0	0.0	0.0
AL353743.2	0.0	0.0	0.0	0.0
NAA35	0.09	0.09	0.06666666666666667	0.06666666666666667
GOLM1	0.25666666666666665	0.25666666666666665	0.25166666666666665	0.25166666666666665
C9orf153	0.0	0.0	0.0	0.0
ISCA1	0.3016666666666667	0.3016666666666667	0.265	0.265
TUT7	0.33166666666666667	0.33166666666666667	0.31333333333333335	0.31333333333333335
AL158828.1	0.0	0.0	0.0	0.0
AL353613.1	0.0	0.0	0.0	0.0
GAS1	0.06166666666666667	0.06166666666666667	0.03333333333333333	0.03333333333333333
GAS1RR	0.0	0.0	0.0	0.0
AL513318.2	0.0	0.0	0.0	0.0
C9orf170	0.0	0.0	0.0	0.0
DAPK1	0.48833333333333334	0.48833333333333334	0.43	0.43
CTSL	2.506666666666667	2.506666666666667	2.5083333333333333	2.5083333333333333
AL772337.2	0.0	0.0	0.0	0.0
AL772337.1	0.0	0.0	0.0	0.0
SPATA31E1	0.0	0.0	0.0	0.0
AL353572.3	0.0	0.0	0.0	0.0
CDK20	0.013333333333333334	0.013333333333333334	0.01	0.01
SPIN1	0.14166666666666666	0.14166666666666666	0.10166666666666667	0.10166666666666667
NXNL2	0.0	0.0	0.0	0.0
AL592486.1	0.0	0.0	0.0	0.0
AL772202.1	0.0	0.0	0.0	0.0
C9orf47	0.0	0.0	0.0	0.0
S1PR3	0.055	0.055	0.07166666666666667	0.07166666666666667
SHC3	0.0	0.0	0.0	0.0
CKS2	0.14	0.14	0.14666666666666667	0.14666666666666667
SECISBP2	0.20166666666666666	0.20166666666666666	0.17333333333333334	0.17333333333333334
SEMA4D	0.10833333333333334	0.10833333333333334	0.10166666666666667	0.10166666666666667
GADD45G	0.44166666666666665	0.44166666666666665	0.35833333333333334	0.35833333333333334
AL606807.1	0.0	0.0	0.0	0.0
BX470209.1	0.0	0.0	0.0	0.0
BX470209.2	0.0	0.0	0.0	0.0
AL161629.1	0.0	0.0	0.0	0.0
MIR4290HG	0.0	0.0	0.0	0.0
LINC01508	0.0	0.0	0.0	0.0
LINC01501	0.0	0.0	0.0	0.0
DIRAS2	0.0	0.0	0.0	0.0
SYK	0.043333333333333335	0.043333333333333335	0.05	0.05
AL355607.1	0.0	0.0	0.0	0.0
AL355607.2	0.0	0.0	0.0	0.0
AL158071.3	0.0033333333333333335	0.0033333333333333335	0.0016666666666666668	0.0016666666666666668
AL158071.1	0.0	0.0	0.0	0.0
AL158071.4	0.0	0.0	0.0	0.0
LINC00484	0.0	0.0	0.0	0.0
AL158071.5	0.0	0.0	0.0	0.0
AUH	0.14833333333333334	0.14833333333333334	0.18666666666666668	0.18666666666666668
NFIL3	0.7666666666666667	0.7666666666666667	0.68	0.68
AL353764.1	0.0	0.0	0.0	0.0
ROR2	0.008333333333333333	0.008333333333333333	0.0033333333333333335	0.0033333333333333335
SPTLC1	0.23	0.23	0.235	0.235
AL136097.2	0.0	0.0	0.0	0.0
IARS	0.17166666666666666	0.17166666666666666	0.23333333333333334	0.23333333333333334
NOL8	0.08166666666666667	0.08166666666666667	0.08166666666666667	0.08166666666666667
CENPP	0.011666666666666667	0.011666666666666667	0.011666666666666667	0.011666666666666667
OGN	0.0	0.0	0.0	0.0
OMD	0.0	0.0	0.0	0.0
ASPN	0.205	0.205	0.165	0.165
ECM2	0.22666666666666666	0.22666666666666666	0.235	0.235
IPPK	0.135	0.135	0.09666666666666666	0.09666666666666666
BICD2	0.10166666666666667	0.10166666666666667	0.07	0.07
ZNF484	0.008333333333333333	0.008333333333333333	0.018333333333333333	0.018333333333333333
FGD3	0.09	0.09	0.085	0.085
SUSD3	0.08	0.08	0.07166666666666667	0.07166666666666667
AL451065.1	0.0	0.0	0.0	0.0
CARD19	0.04833333333333333	0.04833333333333333	0.055	0.055
NINJ1	0.6016666666666667	0.6016666666666667	0.6433333333333333	0.6433333333333333
AL390760.1	0.0	0.0	0.0	0.0
WNK2	0.015	0.015	0.028333333333333332	0.028333333333333332
C9orf129	0.0	0.0	0.0	0.0
AL583839.2	0.0	0.0	0.0	0.0
AL583839.1	0.0	0.0	0.0	0.0
FAM120AOS	0.10333333333333333	0.10333333333333333	0.09	0.09
FAM120A	0.65	0.65	0.6916666666666667	0.6916666666666667
PHF2	0.09166666666666666	0.09166666666666666	0.10833333333333334	0.10833333333333334
AL442224.1	0.0	0.0	0.0	0.0
BARX1	0.0	0.0	0.0	0.0
BARX1-DT	0.0	0.0	0.0	0.0
PTPDC1	0.013333333333333334	0.013333333333333334	0.011666666666666667	0.011666666666666667
AL158152.2	0.006666666666666667	0.006666666666666667	0.006666666666666667	0.006666666666666667
AL158152.1	0.0	0.0	0.0	0.0
MIRLET7DHG	0.0	0.0	0.0	0.0
ZNF169	0.035	0.035	0.006666666666666667	0.006666666666666667
NUTM2F	0.0	0.0	0.0	0.0
AL691447.2	0.0016666666666666668	0.0016666666666666668	0.018333333333333333	0.018333333333333333
MFSD14B	0.165	0.165	0.18666666666666668	0.18666666666666668
PCAT7	0.016666666666666666	0.016666666666666666	0.023333333333333334	0.023333333333333334
FBP2	0.0	0.0	0.0	0.0
FBP1	3.2266666666666666	3.2266666666666666	3.1883333333333335	3.1883333333333335
C9orf3	0.44	0.44	0.3933333333333333	0.3933333333333333
AL353768.1	0.0	0.0	0.0	0.0
FANCC	0.34833333333333333	0.34833333333333333	0.34	0.34
AL354893.2	0.0	0.0	0.0	0.0
AL161729.3	0.0	0.0	0.0	0.0
PTCH1	0.051666666666666666	0.051666666666666666	0.041666666666666664	0.041666666666666664
AL161729.2	0.0	0.0	0.0	0.0
AL161729.1	0.0	0.0	0.0	0.0
AL161729.4	0.0	0.0	0.0	0.0
AL392185.1	0.0	0.0	0.0	0.0
AL354861.2	0.0	0.0	0.0	0.0
LINC00476	0.028333333333333332	0.028333333333333332	0.05	0.05
AL354861.3	0.0	0.0	0.0	0.0
ERCC6L2	0.03666666666666667	0.03666666666666667	0.023333333333333334	0.023333333333333334
LINC00092	0.0	0.0	0.0	0.0
AL449403.1	0.0	0.0	0.0	0.0
AL449403.2	0.0	0.0	0.0	0.0
HSD17B3	0.013333333333333334	0.013333333333333334	0.018333333333333333	0.018333333333333333
AL160269.1	0.0	0.0	0.0	0.0
HSD17B3-AS1	0.0	0.0	0.0	0.0
SLC35D2	0.18	0.18	0.16833333333333333	0.16833333333333333
ZNF367	0.043333333333333335	0.043333333333333335	0.04833333333333333	0.04833333333333333
HABP4	0.07	0.07	0.03666666666666667	0.03666666666666667
CDC14B	0.19666666666666666	0.19666666666666666	0.20666666666666667	0.20666666666666667
AAED1	0.08166666666666667	0.08166666666666667	0.09666666666666666	0.09666666666666666
AL589843.1	0.0	0.0	0.0	0.0
ZNF510	0.006666666666666667	0.006666666666666667	0.013333333333333334	0.013333333333333334
ZNF782	0.013333333333333334	0.013333333333333334	0.01	0.01
MFSD14C	0.075	0.075	0.06	0.06
NUTM2G	0.0	0.0	0.0	0.0
CTSV	0.0	0.0	0.0	0.0
AL590705.3	0.0	0.0	0.0	0.0
AL590705.1	0.0	0.0	0.0	0.0
AL590705.2	0.0	0.0	0.0	0.0
CCDC180	0.016666666666666666	0.016666666666666666	0.011666666666666667	0.011666666666666667
TDRD7	0.04666666666666667	0.04666666666666667	0.03166666666666667	0.03166666666666667
TMOD1	0.06833333333333333	0.06833333333333333	0.07	0.07
AL162385.1	0.0	0.0	0.0	0.0
TSTD2	0.08	0.08	0.07166666666666667	0.07166666666666667
NCBP1	0.19666666666666666	0.19666666666666666	0.17166666666666666	0.17166666666666666
AL162385.2	0.0	0.0	0.0	0.0
XPA	0.15	0.15	0.21333333333333335	0.21333333333333335
AL445531.1	0.0	0.0	0.0	0.0
PTCSC2	0.0	0.0	0.0	0.0
FOXE1	0.0	0.0	0.0	0.0
TRMO	0.065	0.065	0.08833333333333333	0.08833333333333333
HEMGN	0.0	0.0	0.0	0.0
ANP32B	0.6383333333333333	0.6383333333333333	0.625	0.625
AL354726.1	0.0	0.0	0.0	0.0
NANS	0.145	0.145	0.14833333333333334	0.14833333333333334
TRIM14	0.16	0.16	0.19	0.19
CORO2A	0.03666666666666667	0.03666666666666667	0.03333333333333333	0.03333333333333333
TBC1D2	0.051666666666666666	0.051666666666666666	0.03666666666666667	0.03666666666666667
GABBR2	0.0	0.0	0.0	0.0
ANKS6	0.013333333333333334	0.013333333333333334	0.02	0.02
GALNT12	0.005	0.005	0.006666666666666667	0.006666666666666667
AL136084.2	0.0	0.0	0.0	0.0
COL15A1	0.02	0.02	0.02	0.02
AL136084.3	0.0	0.0	0.0	0.0
TGFBR1	0.19833333333333333	0.19833333333333333	0.195	0.195
AL162427.1	0.0	0.0	0.0	0.0
ALG2	0.32166666666666666	0.32166666666666666	0.34833333333333333	0.34833333333333333
SEC61B	1.8583333333333334	1.8583333333333334	1.7683333333333333	1.7683333333333333
AL137067.1	0.0	0.0	0.0	0.0
AL162394.1	0.0	0.0	0.0	0.0
AL359710.1	0.0	0.0	0.0	0.0
NR4A3	0.31166666666666665	0.31166666666666665	0.26166666666666666	0.26166666666666666
STX17-AS1	0.013333333333333334	0.013333333333333334	0.02	0.02
STX17	0.08	0.08	0.07833333333333334	0.07833333333333334
AL358937.1	0.0	0.0	0.0	0.0
ERP44	0.685	0.685	0.6266666666666667	0.6266666666666667
INVS	0.03833333333333333	0.03833333333333333	0.051666666666666666	0.051666666666666666
TEX10	0.07333333333333333	0.07333333333333333	0.05333333333333334	0.05333333333333334
MSANTD3	0.035	0.035	0.03833333333333333	0.03833333333333333
MSANTD3-TMEFF1	0.0	0.0	0.0	0.0
TMEFF1	0.0	0.0	0.0	0.0
CAVIN4	0.0	0.0	0.0	0.0
PLPPR1	0.035	0.035	0.041666666666666664	0.041666666666666664
BAAT	5.631666666666667	5.631666666666667	5.463333333333333	5.463333333333333
MRPL50	0.185	0.185	0.13666666666666666	0.13666666666666666
ZNF189	0.09166666666666666	0.09166666666666666	0.07166666666666667	0.07166666666666667
ALDOB	50.53666666666667	50.53666666666667	49.425	49.425
TMEM246-AS1	0.0	0.0	0.0	0.0
TMEM246	0.058333333333333334	0.058333333333333334	0.058333333333333334	0.058333333333333334
RNF20	0.115	0.115	0.09666666666666666	0.09666666666666666
GRIN3A	0.01	0.01	0.005	0.005
PPP3R2	0.0	0.0	0.0	0.0
LINC00587	0.0	0.0	0.0	0.0
CYLC2	0.0	0.0	0.0	0.0
LINC01492	0.0	0.0	0.0	0.0
AL390962.1	0.0	0.0	0.0	0.0
AL590381.1	0.0	0.0	0.0	0.0
SMC2-AS1	0.0	0.0	0.0	0.0
SMC2	0.06333333333333334	0.06333333333333334	0.07333333333333333	0.07333333333333333
